city_id,nbp_period_id,hedonic_qoq_index,hedonic_yoy_index,hedonic_qoq_pct,hedonic_yoy_pct,secondary_transaction_yoy_pct,headline_minus_hedonic_yoy_pp,comparison_available,opposite_direction
10,20121,94.4580002916183,102.01125766498198,-5.541999708381695,2.011257664981983,-3.2955380165334613,-5.306795681515444,True,True
11,20121,101.6344108129728,100.7466035764182,1.6344108129728028,0.7466035764181953,-2.1471721869127824,-2.8937757633309777,True,True
12,20121,98.86363636363636,102.1680216802168,-1.1363636363636402,2.168021680216796,-0.13565634895961187,-2.303678029176408,True,True
13,20121,105.6564298839139,92.49763124880938,5.656429883913901,-7.502368751190616,-5.688812684722855,1.8135560664677612,True,False
14,20121,99.4682397645068,99.33145881370564,-0.531760235493195,-0.6685411862943624,-1.3790246611401713,-0.7104834748458089,True,False
15,20121,101.91339375629408,97.76512651090442,1.9133937562940844,-2.234873489095577,-4.428690877088027,-2.19381738799245,True,False
16,20121,121.74863387978144,109.00195694716244,21.748633879781437,9.00195694716244,-2.3868830425724186,-11.388839989734858,True,True
17,20121,99.16244442146626,94.75348285742515,-0.8375555785337383,-5.246517142574845,-6.398717290121613,-1.1522001475467682,True,False
1,20131,100.98360655737706,92.49249249249247,0.9836065573770583,-7.507507507507526,-7.4132605552532755,0.09424695225425062,True,False
2,20131,100.5324813631523,96.82051282051285,0.5324813631523,-3.179487179487154,-2.5618733196196897,0.6176138598674643,True,False
5,20131,96.29093383007329,95.03789865510734,-3.7090661699267145,-4.962101344892659,-3.9275463964271506,1.0345549484655083,True,False
6,20131,96.73302711782416,92.54668385163184,-3.2669728821758355,-7.45331614836816,-12.049766437246468,-4.596450288878309,True,False
7,20131,93.38112074152968,87.8961678800976,-6.618879258470315,-12.103832119902407,-9.626855234658416,2.4769768852439906,True,False
8,20131,97.56368602008726,93.70492104489291,-2.4363139799127396,-6.295078955107087,-6.070816888822694,0.2242620662843926,True,False
9,20131,98.41509433962264,94.17105127411531,-1.584905660377359,-5.828948725884686,-6.005937050223453,-0.1769883243387671,True,False
10,20131,106.82039417691853,102.08146506829026,6.820394176918526,2.0814650682902567,-2.867323104510322,-4.948788172800579,True,True
11,20131,89.01774163211552,89.78899377242486,-10.982258367884484,-10.21100622757514,-8.264824350259781,1.9461818773153592,True,False
12,20131,96.9298245614035,97.70114942528735,-3.0701754385964932,-2.2988505747126453,-3.2860569793741856,-0.9872064046615403,True,False
13,20131,95.75366583649108,95.60833205349245,-4.246334163508919,-4.391667946507553,-6.023068915790009,-1.6314009692824554,True,False
14,20131,98.90893800772032,94.07326541066416,-1.091061992279677,-5.926734589335837,-9.528222877774661,-3.6014882884388246,True,False
15,20131,93.1842385516507,86.46245059288538,-6.815761448349306,-13.537549407114625,-9.677156815824528,3.860392591290097,True,False
16,20131,97.7710233029382,86.62477558348294,-2.228976697061796,-13.375224416517057,-6.678070665469549,6.697153751047508,True,False
17,20131,95.97751818382191,90.8133472367049,-4.022481816178086,-9.1866527632951,-5.055077108678974,4.131575654616126,True,False
1,20141,101.1904761904762,101.1904761904762,1.190476190476204,1.190476190476204,-0.541504699525297,-1.731980890001501,True,True
2,20141,97.72234273318873,95.44491525423727,-2.277657266811275,-4.555084745762727,-3.534518119907548,1.0205666258551789,True,False
5,20141,107.4937022593982,104.687177254382,7.493702259398205,4.687177254381993,6.113579351825793,1.4264020974438,True,False
6,20141,99.48495363097491,101.69905267849488,-0.5150463690250859,1.6990526784948798,2.4974160581858973,0.7983633796910174,True,False
7,20141,96.57215109039208,97.3241860934773,-3.427848909607917,-2.6758139065227056,1.228328529469458,3.9041424359921635,True,True
8,20141,100.81118747243664,100.50533760808608,0.811187472436643,0.5053376080860801,-1.0436142216936894,-1.5489518297797695,True,True
9,20141,99.11033958988824,100.0766871165644,-0.8896604101117589,0.07668711656440053,1.4199329574045239,1.3432458408401233,True,False
10,20141,103.99116948459636,100.24506530205986,3.9911694845963552,0.24506530205985655,0.08745338419913207,-0.15761191786072448,True,False
11,20141,102.91435874691744,101.05895290275944,2.9143587469174435,1.0589529027594438,5.0010495711553915,3.9420966683959477,True,False
12,20141,99.04430929626412,103.16742081447966,-0.9556907037358826,3.167420814479655,0.8676416897725359,-2.2997791247071193,True,False
13,20141,102.14958040600222,102.27009325322108,2.1495804060022152,2.270093253221077,1.6228158991422825,-0.6472773540787946,True,False
14,20141,98.75657757779904,98.38198213170422,-1.2434224222009647,-1.6180178682957802,2.3549703297494284,3.9729881980452086,True,True
15,20141,101.94285714285714,101.94285714285714,1.942857142857136,1.942857142857136,2.1284430824846545,0.18558593962751857,True,False
16,20141,90.70254306719114,96.27980680553378,-9.297456932808856,-3.720193194466219,3.2798395918434142,7.000032786309633,True,True
17,20141,105.22648083623692,104.03031346882534,5.226480836236917,4.030313468825341,3.998488125862809,-0.0318253429625317,True,False
1,20151,101.87224669603523,98.93048128342244,1.8722466960352335,-1.0695187165775621,-0.591517315902379,0.47800140067518315,True,False
2,20151,101.07296137339056,104.55049944506104,1.0729613733905552,4.550499445061035,3.4075467643604807,-1.1429526807005548,True,False
5,20151,101.20332006127452,105.42185215926672,1.2033200612745247,5.42185215926672,-0.730589805111248,-6.152441964377968,True,True
6,20151,98.68863107666222,96.99405816395664,-1.3113689233377812,-3.0059418360433625,-3.9408685031882773,-0.9349266671449148,True,False
7,20151,99.65937191005628,105.9463077321378,-0.3406280899437206,5.946307732137797,2.195711686656643,-3.7505960454811538,True,False
8,20151,97.74976122757484,99.00757569705247,-2.2502387724251633,-0.9924243029475264,0.9825172023963047,1.974941505343831,True,True
9,20151,105.12644467330358,100.56923918992884,5.126444673303581,0.5692391899288367,0.8666522638496765,0.2974130739208398,True,False
10,20151,99.81877947641196,98.10398632426104,-0.18122052358803842,-1.8960136757389563,0.9819614848704417,2.877975160609398,True,True
11,20151,98.8655970265378,103.87098229885156,-1.1344029734622012,3.8709822988515583,0.0992032237795204,-3.771779075072038,True,False
12,20151,99.7391304347826,100.61403508771932,-0.2608695652174049,0.6140350877193157,4.922569188620973,4.308534100901658,True,False
13,20151,99.41418833074133,99.38964886996634,-0.5858116692586748,-0.6103511300336635,-1.3605935921072176,-0.7502424620735542,True,False
14,20151,98.65308575645444,101.98046186975918,-1.3469142435455552,1.980461869759182,1.562297333078977,-0.41816453668020515,True,False
15,20151,103.87685290763966,102.13004484304932,3.876852907639659,2.130044843049319,0.9950787028264463,-1.1349661402228728,True,False
16,20151,104.69633413118378,103.07559775747777,4.696334131183775,3.075597757477766,0.17250625424427568,-2.9030915032334903,True,False
17,20151,101.7057321884428,96.7439293598234,1.705732188442795,-3.2560706401766026,-2.1403167500763765,1.1157538901002262,True,False
1,20161,100.65005417118094,100.43243243243242,0.6500541711809404,0.4324324324324209,1.6218628284085268,1.189430395976106,True,False
2,20161,100.52301255230124,102.01698513800424,0.523012552301239,2.0169851380042445,1.9670561828271982,-0.04992895517704632,True,False
5,20161,102.542039567768,100.14307093880277,2.5420395677680006,0.1430709388027651,3.2530119220881337,3.1099409832853686,True,False
6,20161,97.14838079157074,96.19913535614802,-2.8516192084292555,-3.8008646438519804,-2.365535945322017,1.4353286985299634,True,False
7,20161,99.50487223484342,98.58242716183062,-0.49512776515658175,-1.4175728381693773,0.1399423262071986,1.557515164376576,True,True
8,20161,98.8841550010144,101.26704278810196,-1.1158449989855939,1.2670427881019606,-1.9754457644935552,-3.242488552595516,True,True
9,20161,100.24760469372376,101.3606182649396,0.24760469372375837,1.3606182649396033,1.3887623741657196,0.02814410922611632,True,False
10,20161,96.38630327705089,99.54509652363156,-3.613696722949115,-0.4549034763684432,-0.38382270353549686,0.07108077283294634,True,False
11,20161,100.1496007054308,101.2655615511237,0.1496007054307995,1.265561551123696,2.049621910170285,0.7840603590465891,True,False
12,20161,99.6554694229113,100.871839581517,-0.3445305770887046,0.8718395815169941,1.1427823958438221,0.270942814326828,True,False
13,20161,102.11501207144576,99.26944541828767,2.1150120714457614,-0.730554581712326,3.3139028906916446,4.044457472403971,True,True
14,20161,98.6244268336338,100.49822703617949,-1.3755731663661948,0.49822703617948605,1.3485757152629452,0.8503486790834591,True,False
15,20161,96.4818763326226,99.34138309549944,-3.5181236673773952,-0.6586169045005619,1.7398400160491212,2.398456920549683,True,True
16,20161,95.51102537691266,99.91202939457436,-4.488974623087344,-0.08797060542563884,-0.14339152153016732,-0.055420916104528484,True,False
17,20161,100.83850218240296,100.15972618368512,0.8385021824029621,0.15972618368512315,-4.1995105684775265,-4.35923675216265,True,True
1,20171,97.16859743570036,103.23509759853202,-2.831402564299637,3.235097598532022,1.7269890890518003,-1.5081085094802216,True,False
2,20171,101.10552763819094,104.68262226847034,1.1055276381909351,4.68262226847034,5.471405290783871,0.788783022313531,True,False
5,20171,100.44798195944423,99.70772369980024,0.4479819594442347,-0.2922763001997595,-0.7655485417767505,-0.473272241576991,True,False
6,20171,100.59816914098027,97.45814314307556,0.598169140980275,-2.54185685692444,-2.5921971457702475,-0.050340288845807546,True,False
7,20171,103.1078638629724,111.55986749228212,3.107863862972394,11.559867492282123,4.896919933513422,-6.6629475587687015,True,False
8,20171,98.41535433070868,102.57488715633976,-1.5846456692913193,2.5748871563397557,6.203814238534933,3.628927082195177,True,False
9,20171,99.50922863544224,100.1610824742268,-0.4907713645577587,0.16108247422680222,0.21052375980379345,0.049441285576991234,True,False
10,20171,100.88435384970332,108.84307634278284,0.8843538497033165,8.843076342782837,5.406207722581824,-3.436868620201013,True,False
11,20171,98.40296824505504,102.09821739710524,-1.5970317549449646,2.0982173971052447,1.8929275579273819,-0.2052898391778628,True,False
12,20171,100.4288164665523,101.21002592912704,0.42881646655230554,1.2100259291270419,3.6697427060505383,2.4597167769234964,True,False
13,20171,101.07115870123717,107.7205407249461,1.0711587012371666,7.720540724946105,3.1398283125957827,-4.580712412350322,True,False
14,20171,102.88638470008756,105.39332535917887,2.886384700087561,5.393325359178874,4.172426286799391,-1.220899072379483,True,False
15,20171,98.88324873096448,107.6243093922652,-1.1167512690355181,7.624309392265204,2.9560639813649647,-4.668245410900239,True,False
16,20171,100.73933662519904,105.51495322442412,0.7393366251990443,5.514953224424119,3.2171782551233763,-2.2977749693007423,True,False
17,20171,102.12014134275616,102.05034741997947,2.120141342756156,2.050347419979474,6.180289812734441,4.129942392754967,True,False
1,20181,100.45078164641164,104.25194196014472,0.45078164641164165,4.25194196014472,6.834825904336683,2.5828839441919635,True,False
2,20181,101.33079847908743,105.96421471172962,1.3307984790874343,5.964214711729625,8.429612972620237,2.4653982608906126,True,False
5,20181,104.78668210996244,111.5270085040812,4.786682109962442,11.527008504081195,12.510914827175345,0.9839063230941498,True,False
6,20181,100.45476816524489,103.51644523166068,0.45476816524488584,3.5164452316606827,8.08821119093266,4.571765959271977,True,False
7,20181,98.41271738042173,98.18334708098271,-1.587282619578275,-1.8166529190172866,5.551186128671759,7.367839047689046,True,True
8,20181,99.69022265246852,102.990299029903,-0.30977734753147956,2.9902990299029995,2.1693388258305246,-0.8209602040724748,True,False
9,20181,102.90478187919464,105.21067867481506,2.904781879194644,5.210678674815057,2.9418677625473455,-2.2688109122677114,True,False
10,20181,97.4014818532104,98.43088967382782,-2.5985181467896012,-1.5691103261721793,7.0253816080499965,8.594491934222177,True,True
11,20181,101.6925637672265,104.59546433730766,1.6925637672265026,4.595464337307661,8.110748023256708,3.515283685949047,True,False
12,20181,107.28987993138936,106.83176771989751,7.289879931389365,6.831767719897513,3.73156067890259,-3.100207040994923,True,False
13,20181,100.26120000046404,107.32775599730036,0.26120000046404357,7.327755997300358,9.368386715914156,2.040630718613798,True,False
14,20181,101.19381296547591,104.0961285407058,1.1938129654759138,4.096128540705806,5.200772696015421,1.1046441553096153,True,False
15,20181,101.93423597678915,108.2135523613963,1.9342359767891537,8.213552361396296,8.574739940626275,0.3611875792299788,True,False
16,20181,106.28101423448784,110.33929947702748,6.2810142344878415,10.339299477027481,10.307689514977202,-0.031609962050278995,True,False
17,20181,102.7600411946447,111.37403728094652,2.7600411946446997,11.374037280946524,15.29658840895154,3.922551128005015,True,False
1,20191,104.196462156134,114.11424264467396,4.196462156134004,14.114242644673965,14.429832027292356,0.3155893826183913,True,False
2,20191,105.8362369337979,113.97748592870543,5.836236933797906,13.977485928705434,14.566844593117168,0.5893586644117335,True,False
5,20191,105.58352862862274,111.54372447525232,5.583528628622744,11.543724475252318,12.756877110763277,1.2131526355109585,True,False
6,20191,102.24988946211056,105.70603542379212,2.249889462110559,5.706035423792116,6.409942629459087,0.7039072056669706,True,False
7,20191,100.70921801304658,112.114270997759,0.7092180130465806,12.114270997758993,11.3941203819512,-0.7201506158077926,True,False
8,20191,103.37749580145548,107.59370751602252,3.3774958014554812,7.593707516022519,9.732104009116348,2.138396493093829,True,False
9,20191,101.13041080783016,112.13696117395293,1.1304108078301596,12.136961173952926,14.241899265131664,2.104938091178738,True,False
10,20191,98.5076353196592,109.40276928329196,-1.492364680340799,9.40276928329196,10.972462268621896,1.5696929853299366,True,False
11,20191,100.56569048439836,108.40741993467778,0.5656904843983597,8.407419934677776,9.096607686243008,0.6891877515652318,True,False
12,20191,102.55417956656348,105.91526778577138,2.5541795665634766,5.915267785771377,7.957437375253185,2.0421695894818077,True,False
13,20191,99.19167709501475,112.19115899865582,-0.8083229049852463,12.191158998655823,16.023200283866256,3.8320412852104333,True,False
14,20191,101.34285107886777,107.42336000214348,1.342851078867767,7.4233600021434825,11.256436300977235,3.8330762988337526,True,False
15,20191,100.54794520547944,104.45920303605313,0.5479452054794365,4.459203036053125,8.529100057312466,4.06989702125934,True,False
16,20191,108.18095044527796,106.5929804738332,8.180950445277958,6.592980473833194,14.393411251281595,7.800430777448401,True,False
17,20191,103.10751019883406,115.47669136820711,3.1075101988340634,15.476691368207113,14.669535264926271,-0.8071561032808425,True,False
1,20201,104.24406029577106,110.5251528619721,4.244060295771064,10.525152861972103,13.800581865425698,3.2754290034535956,True,False
2,20201,101.40014738393516,113.25102880658436,1.4001473839351632,13.251028806584358,12.368739026134179,-0.8822897804501793,True,False
5,20201,107.86812191690544,115.64319084991594,7.868121916905437,15.643190849915939,15.116047180566984,-0.5271436693489555,True,False
6,20201,101.68171471518676,112.76457145426512,1.6817147151867573,12.764571454265123,16.002445906582153,3.2378744523170297,True,False
7,20201,107.3341865398538,118.9281172837563,7.334186539853803,18.928117283756293,16.684774665614732,-2.243342618141561,True,False
8,20201,102.21674876847293,112.36462093862816,2.2167487684729252,12.364620938628164,13.931067818179743,1.5664468795515791,True,False
9,20201,99.50766747376916,112.04107597237368,-0.49233252623083956,12.041075972373676,12.055391753873025,0.014315781499348645,True,False
10,20201,100.07732104512412,109.88643366050144,0.07732104512412263,9.886433660501439,9.93105887180512,0.04462521130368202,True,False
11,20201,101.35758367765352,108.54313274961784,1.3575836776535226,8.54313274961784,11.013365077507697,2.470232327889857,True,False
12,20201,104.42857142857144,110.33962264150942,4.428571428571445,10.339622641509422,17.511675385258485,7.172052743749063,True,False
13,20201,100.65633174693764,114.6712577961434,0.6563317469376386,14.671257796143394,10.818857619490906,-3.8524001766524876,True,False
14,20201,102.0501199296462,111.03638156483706,2.0501199296462005,11.036381564837058,10.866521825574015,-0.16985973926304254,True,False
15,20201,98.204361228124,116.7570470913845,-1.7956387718759999,16.757047091384507,22.668245174022527,5.91119808263802,True,False
16,20201,111.99867703214056,127.3679449073483,11.998677032140563,27.367944907348303,19.692587028616092,-7.6753578787322105,True,False
17,20201,101.8899388549194,111.35832077109656,1.889938854919393,11.358320771096558,9.9727081303582,-1.3856126407383584,True,False
1,20211,100.60269705069892,107.866920619879,0.6026970506989215,7.8669206198789965,7.2868866304345525,-0.580033989444444,True,False
2,20211,99.78494623655914,101.16279069767442,-0.21505376344086358,1.1627906976744242,7.907988277847999,6.745197580173575,True,False
5,20211,100.2602109944972,103.04582120774486,0.2602109944972,3.045821207744865,4.583100955594377,1.537279747849512,True,False
6,20211,102.2039155013425,107.50471638971352,2.203915501342493,7.504716389713522,7.388550396933047,-0.11616599278047524,True,False
7,20211,102.8842652891629,107.64081298759498,2.8842652891628973,7.640812987594984,7.921943975737578,0.28113098814259363,True,False
8,20211,101.19225037257826,109.07630522088354,1.1922503725782576,9.07630522088354,10.656044706365876,1.5797394854823352,True,False
9,20211,102.63462875685698,107.74596479844269,2.6346287568569835,7.745964798442685,6.75146732894738,-0.9944974694953048,True,False
10,20211,100.89152964792302,113.79579050520286,0.8915296479230221,13.79579050520286,4.114468594246912,-9.681321910955948,True,False
11,20211,100.5057910268698,104.91098377574392,0.5057910268698009,4.910983775743915,5.6962771594435635,0.7852933836996483,True,False
12,20211,99.2748846407383,103.00957592339262,-0.725115359261693,3.0095759233926174,4.712252764899727,1.7026768415071096,True,False
13,20211,99.8381019702372,107.49085457615853,-0.16189802976279566,7.490854576158526,9.071710364167874,1.5808557880093481,True,False
14,20211,100.31464309785112,105.58944925520366,0.31464309785111766,5.589449255203661,8.484381530911733,2.894932275708072,True,False
15,20211,101.56637102679096,109.28478206671667,1.5663710267909607,9.284782066716673,6.180738013804632,-3.104044052912041,True,False
16,20211,96.81722004674756,94.36499528661967,-3.1827799532524352,-5.635004713380326,2.7481255525134474,8.383130265893772,True,True
17,20211,103.6691683723751,106.5778193437768,3.669168372375097,6.577819343776795,7.471879008919258,0.8940596651424624,True,False
1,20221,103.7365144239132,119.831530706003,3.7365144239132064,19.831530706002994,16.46075618410341,-3.370774521899584,True,False
2,20221,100.76873798846894,113.00287356321842,0.768737988468942,13.002873563218415,10.731878958479935,-2.2709946047384797,True,False
5,20221,106.94995129705676,118.91501152085344,6.9499512970567565,18.91501152085344,15.80657068637663,-3.1084408344768093,True,False
6,20221,104.98807519553984,120.42293034052662,4.988075195539835,20.42293034052662,19.816029741385588,-0.6069005991410314,True,False
7,20221,100.70894255015264,111.498174104409,0.7089425501526421,11.498174104409003,14.465816535229603,2.9676424308206,True,False
8,20221,107.67703507610852,119.8085419734904,7.677035076108524,19.808541973490406,16.14115856900449,-3.6673834044859177,True,False
9,20221,107.15612743411543,117.23125564588976,7.156127434115433,17.23125564588976,17.92957830443158,0.6983226585418194,True,False
10,20221,105.4358169331097,110.2333892453576,5.435816933109706,10.2333892453576,11.094516730765957,0.8611274854083568,True,False
11,20221,104.33678189060107,113.9645189783408,4.336781890601074,13.964518978340806,11.959055815431574,-2.0054631629092317,True,False
12,20221,97.0625,103.12084993359896,-2.9375,3.1208499335989615,16.77521238030806,13.654362446709097,True,False
13,20221,106.98588309464994,122.71386963552789,6.985883094649935,22.713869635527885,17.548944325345907,-5.164925310181978,True,False
14,20221,103.51044643233205,114.43663307843144,3.5104464323320457,14.436633078431441,12.095356747605358,-2.3412763308260836,True,False
