city_id,nbp_period_id,primary_transaction_price_pln_m2,secondary_transaction_price_pln_m2,primary_transaction_yoy_pct,primary_yoy_4p_avg_pct,primary_momentum_change_pp,secondary_transaction_yoy_pct,secondary_yoy_4p_avg_pct,secondary_momentum_change_pp,primary_secondary_premium_pct,primary_transaction_methodology_break,primary_transaction_methodology_note
1,20063,3008.0,2464.11622803152,,,,,,,22.072163876903073,False,
1,20064,3117.0,2922.1043767090023,,,,,,,6.669700947181689,False,
1,20071,3500.0,3377.392736626213,,,,,,,3.630234116517461,False,
1,20072,4422.0,3950.2648012243367,,,,,,,11.94186269815265,False,
1,20073,4651.0,4335.610142321681,54.621010638297875,,,75.94990418878169,,,7.274405385292093,False,
1,20074,5079.0,4455.363788397997,62.94513955726659,,,52.471069271516456,,,13.997425153608889,False,
1,20081,5160.0,4379.684789076857,47.428571428571416,,,29.6765028710243,,,17.81669797034906,False,
1,20082,4973.0,4526.399950097908,12.460425146992304,44.36378669278205,,14.584722236722092,43.17054964201113,,9.866561833371179,False,
1,20083,5141.0,4442.9662230106815,10.535368737905838,33.342376217684034,,2.4761470050328693,24.80211034607393,,15.710985453234239,False,
1,20084,5177.0,4292.986110763537,1.9295136837960136,18.088469749316392,,-3.644543641022091,10.773207117939293,,20.592050997323973,False,
1,20091,5005.0,4023.703837753915,-3.0038759689922534,5.480357899925475,,-8.128003919614834,1.3220804202795091,,24.38788245393968,False,
1,20092,4976.0,4049.6452680858506,0.060325759099133514,2.380333052952183,-41.98345363982987,-10.532756434873702,-4.957289247619439,-48.12783888963057,22.874959918452564,False,
1,20093,4787.0,4103.021368667856,-6.88581987940089,-1.974964101374499,-35.31734031905853,-7.651304045081597,-7.489152010148056,-32.291262356221985,16.67012111014703,False,
1,20094,4838.0,3996.932774963637,-6.548193934711222,-4.094391006001308,-22.182860755317698,-6.896209961118305,-8.302068590172109,-19.075275708111402,21.042816389225226,False,
1,20101,4790.0,4070.727391278432,-4.295704295704295,-4.417348087679318,-9.897705987604793,1.1686633862885376,-5.977901763696266,-7.299982183975775,17.669387792034797,False,
1,20102,4802.0,4161.316866147909,-3.4967845659164,-5.306625668933201,-7.686958721885384,2.7575649388876577,-2.6553214202559268,2.3019678273635122,15.396163148834297,False,
1,20103,4732.0,4176.86638412177,-1.1489450595362438,-3.87240696396704,-1.8974428625925412,1.7997716516375162,-0.2925524960761483,7.196599514071908,13.290672116985913,False,
1,20104,4755.0,4194.753527896544,-1.7155849524596922,-2.6642547184041576,1.4301362875971502,4.949313988267101,2.668828491270203,10.970897081442311,13.355885354827768,False,
1,20111,4821.0,4395.782563942546,0.6471816283924792,-1.4285332373799642,2.9888148502993532,7.985186464722438,4.3729592608786785,10.350861024574945,9.673304579380272,False,
1,20112,4782.0,4382.809869378889,-0.4164931278633932,-0.6584603778667125,4.648165291066488,5.322666126024034,5.014234557662772,7.669555977918699,9.108086878468269,False,
1,20113,4843.0,4190.06428424529,2.3457311918850365,0.21520868498860757,4.087615648955648,0.31597611486187116,4.643285673468861,4.9358381695450095,15.582952228436175,False,
1,20114,4601.0,4265.588416783881,-3.238696109358574,-0.16556910423611293,2.4986856141680445,1.688654373046261,3.8281207696636512,1.159292278393448,7.863196127792582,False,
1,20121,4577.0,4241.59686252106,-5.061190624351797,-1.592662167422182,-0.16412893004221774,-3.5075825334544897,0.9549285201194191,-3.418030740759259,7.907473254768216,False,
1,20122,4384.0,4044.696651355268,-8.322877457130906,-3.56925824973906,-2.9107978718723477,-7.714530816997012,-2.3043707156358426,-7.318605273298615,8.388845391681986,False,
1,20123,4507.0,4048.508777335696,-6.937848441048933,-5.890153157972552,-6.10536184296116,-3.378361220896897,-3.2279550495755345,-7.871240723044395,11.324940808601514,False,
1,20124,4357.0,3866.736481131282,-5.303194957617907,-6.4062778700373855,-6.240708765801273,-9.350455240435995,-5.987732452946098,-9.81585322260975,12.67900001101918,False,
1,20131,4610.0,3927.1562353989257,0.7209962857767094,-4.96073114250526,-3.3680689750830783,-7.4132605552532755,-6.964151958395795,-7.919080478515214,17.387741247623435,False,
1,20132,4428.0,3922.037151562348,1.0036496350364965,-2.6290993694634084,0.9401588802756518,-3.0326007205464967,-5.793669434283166,-3.4892987186473237,12.900511364001254,False,
1,20133,4526.0,3873.401355983975,0.4215664521854956,-0.7892456461548014,5.10090751181775,-4.325232597543193,-6.030387278444739,-2.802432228869205,16.84820611238318,False,
1,20134,4493.0,3880.575495251343,3.1214138168464522,1.3169065474612884,7.723184417498674,0.35789907555356937,-3.6032986994473486,2.384433753498749,15.781795908830532,False,
1,20141,4501.0,3905.89049982654,-2.3644251626898094,0.5455511853446587,5.5062823278499184,-0.541504699525297,-1.885359735515354,5.078792222880441,15.236205423574688,False,
1,20142,4488.0,3956.472822494283,1.3550135501354976,0.633392164119409,3.2624915335828173,0.878004710338276,-0.9077083777941608,4.8859610564890055,13.434369483944186,False,
1,20143,4431.0,3949.066913321301,-2.0989836500220904,0.0032546385675125133,0.7925002847223139,1.9534654527972206,0.6619661347909427,6.692353413235682,12.203720454900502,False,
1,20144,4570.0,3930.4342151845535,1.713776986423321,-0.3486545690382703,-1.6655611164995587,1.2848279847724298,0.8936983620956578,4.496997061543007,16.272140679637758,False,
1,20151,4526.0,3882.78648117988,0.5554321261941775,0.3813097531827264,-0.16424143216193232,-0.591517315902379,0.8811952080013873,2.7665549435167414,16.56577104967831,False,
1,20152,4606.0,3966.253633240261,2.6292335115864596,0.6998647435454669,0.06647257942605789,0.24721036096519988,0.7234966206581183,1.631204998452279,16.129739192626815,False,
1,20153,4613.0,3960.869499445972,4.107424960505535,2.251466896177373,2.24821225760986,0.29887024919375005,0.3098478197572506,-0.35211831503369206,16.464326851597733,False,
1,20154,4519.0,3902.277194258029,-1.1159737417943072,1.5440292141229661,1.8926837831612364,-0.7163844854022661,-0.19045529778642334,-1.0841536598820811,15.804177280113318,False,
1,20161,4594.0,3945.759951824608,1.50243040212108,1.7807787831046917,1.3994690299219652,1.6218628284085268,0.3628897382913031,-0.5183054697100842,16.428775599378053,False,
1,20162,4615.0,3978.8575885126943,0.19539730785931297,1.172319732172905,0.4724549886274382,0.31777986074321696,0.3805321132358074,-0.3429645074223109,15.988066859289063,False,
1,20163,4596.0,3963.720365268398,-0.36852373726424803,0.05333255773045942,-2.1981343384469136,0.07197575741448858,0.323808490290992,0.013960670533741393,15.951671068218465,False,
1,20164,4505.0,4071.647273957305,-0.30980305377296125,0.2548752297357959,-1.2891539843871702,4.340288279584392,1.5879766815376566,1.77843197932408,10.643179452563722,False,
1,20171,4612.0,4013.902795672794,0.39181541140618226,-0.02277851794292851,-1.8035573010476202,1.7269890890518003,1.614258246698475,1.2513685084071717,14.900639969956098,False,
1,20172,4687.0,4092.375837888053,1.5601300108342375,0.3184046578008026,-0.8539150743721025,2.8530362509856078,2.2480723442590724,1.867540231023265,14.530047719634997,False,
1,20173,4463.0,4070.447535086876,-2.8938207136640526,-0.3129195862991485,-0.36625214402960793,2.692600889650576,2.9032286273180947,2.579420137027103,9.643963262745881,False,
1,20174,4587.0,4245.281940600179,1.8201997780244117,0.21958112165019472,-0.035294108085601184,4.264482037858741,2.884277066886682,1.2963003853490254,8.049360777002024,False,
1,20181,4944.0,4288.246063726333,7.198612315698183,1.921280347723195,1.9440588656661235,6.834825904336683,4.161236270707903,2.546978024009428,15.291891522284518,False,
1,20182,5052.0,4504.169127331147,7.787497333048865,3.478122178276852,3.1597175204760495,10.062450414026669,5.963589811468168,3.7155174672090956,12.162750935452959,False,
1,20183,5351.0,4664.791977453663,19.896930315930984,9.17580993567561,9.48872952197476,14.601451983930346,8.94080258503811,6.037573957720015,14.710367061660756,False,
1,20184,5385.0,4750.926339111606,17.39699149771092,13.070007865597239,12.850426743947043,11.910737745722976,10.852366512004169,7.968089445117487,13.346316394519441,False,
1,20191,5422.0,4907.032767639019,9.66828478964401,13.687425984083696,11.7661456363605,14.429832027292356,12.751118042743087,8.589881772035184,10.494473070510058,False,
1,20192,5620.0,5125.173682971177,11.243072050673009,14.551319663489732,11.07319748521288,13.787327653213444,13.682337352539781,7.718747541071613,9.654820453654578,False,
1,20193,5583.768922585183,5324.237914979771,4.350007897312325,10.664589058835066,1.4887791231594552,14.13666334347614,13.566140192426229,4.6253376073881185,4.874519353750517,False,
1,20194,5687.500330845085,5372.533679168149,5.617462039834442,7.7197066943659465,-5.350301171231292,13.083918707373199,13.859435432838785,3.007068920834616,5.862534708683365,False,
1,20201,5838.748813888861,5584.231841900306,7.686256250255652,7.224199559518857,-6.463226424564839,13.800581865425698,13.70212289237212,0.9510048496290331,4.5577794617843725,False,
1,20202,5810.964186595303,5766.328507848444,3.397939263261618,5.262916362666009,-9.288403300823724,12.509914093400543,13.382769502418896,-0.2995678501208854,0.7740745031453944,False,
1,20203,5827.245071048387,5856.654063979744,4.360426655164651,5.265521052129091,-5.399068006705975,9.999856458367828,12.348567781141817,-1.2175724112844115,-0.5021466627546101,False,
1,20204,5816.133262470686,5906.00855171216,2.261677787128802,4.42657498895268,-3.2931317054132663,9.929670140785607,11.56000563949492,-2.299429793343865,-1.5217602286644039,False,
1,20211,6024.499424769682,5991.148485400208,3.1813427294383523,3.3003466087483555,-3.923852950770501,7.2868866304345525,9.931581830747133,-3.7705410616249875,0.556670218585742,False,
1,20212,6370.346742575285,6206.05423928546,9.6263294354896,4.8574441518053515,-0.40547221086065743,7.625748877097682,8.71054052667142,-4.672228975747476,2.647294028624869,False,
1,20213,6713.791177685163,6356.864338702393,15.213811944196753,7.570790474063377,2.3052694219342857,8.540888180490281,8.345798457202031,-4.002769323939786,5.614825485730424,False,
1,20214,7575.857589131573,6611.500842674748,30.255914836335073,14.569349736364945,10.142774747412265,11.945331348327715,8.849713759087559,-2.710291880407361,14.58604890787074,False,
1,20221,8035.588826412512,6977.3368302095405,33.38185067084996,22.119476721717845,18.81913011296949,16.46075618410341,11.143181147504773,1.2115993167576402,15.166990242195189,False,
1,20222,8395.829624508244,7528.773932358539,31.795488750964495,27.66176655058657,22.804322398781217,21.3133762947159,14.565088001909327,5.854547475237908,11.516559003360616,False,
1,20223,8448.746010790099,7539.404508482211,25.841656184831297,30.318727610745206,22.74793713668183,18.602570493445604,17.08050858014816,8.734710122946128,12.061184690181204,False,
1,20224,8473.809450277853,7364.855407987919,11.852808089139554,25.717950923946326,11.14860118758138,11.394607415770874,16.94282759700895,8.093113837921392,15.057376972902459,False,
1,20231,8389.74387925967,7307.892218137222,4.407331690281002,18.474321178804086,-3.645155542913759,4.737558125279073,14.012028082302864,2.868846934798091,14.803880911618194,False,
1,20232,8527.944771090226,7384.942669204018,1.5735806047841416,10.918844142259,-16.742922408327573,-1.910420799545287,8.206078808737566,-6.359009193171762,15.477467504963126,False,
1,20233,8503.319320124983,7683.96301389715,0.6459338375800039,4.619913555446176,-25.69881405529903,1.9173729868493306,4.034779432088499,-13.04572914805966,10.663199507154753,False,
1,20234,9383.85950155432,7910.108470192573,10.739562372937538,4.341602126395672,-21.376348797550655,7.403445580388079,3.0369889732428,-13.90583862376615,18.631236688033283,False,
1,20241,9774.94616705023,8365.062141371342,16.510662395963305,7.3674348028162475,-11.106886375987838,14.466140053494003,5.469134455296532,-8.542893627006332,16.854435769293108,False,
1,20242,10129.0650022547,8799.52684700416,18.77498358798335,11.667785548616049,0.7489414063570496,19.15497846312477,10.735484270964047,2.5294054622264817,15.10920051006137,False,
1,20243,10444.4323347705,9098.13681661522,22.82770929290452,17.213229412447177,12.593315857001002,18.40422448885306,14.85719714646498,10.822417714376481,14.797485961044732,False,
1,20244,10235.5011408359,9172.30169942611,9.07560092028783,16.797239049284748,12.455636922889077,15.956712022215914,16.995513756921937,13.958524783679138,11.591413761240666,False,
1,20251,10291.2793363605,9577.676132715762,5.282209850431152,13.990125912901712,6.622691110085465,14.49617433619721,17.00302232759774,11.533887872301207,7.450692566302042,False,
1,20252,10457.1490381106,9419.771090433444,3.23903574301152,10.106138951658755,-1.561646596957294,7.048609024250552,13.976429967879184,3.240945696915137,11.012772366949552,False,
1,20253,10061.4848135875,9548.183910516947,-3.666523070939254,3.482580860697812,-13.730648551749365,4.946585251167468,10.612020158457787,-4.245176988007193,5.375900882105666,False,
1,20254,10582.3807804775,9371.655206489098,3.3889854035351163,2.060926981509634,-14.736312067775113,2.1734294574660584,7.166199517270323,-9.829314239651614,12.919015342669393,False,
1,20261,10650.478614076,9164.672445605576,3.490326770612473,1.6129562115549638,-12.377169701346748,-4.312149224794027,2.464118627022514,-14.538903700575226,16.21232157820176,False,
