city_id,year,avg_gross_monthly_wage_pln,population_mid_year,primary_annual_transaction_price_pln_m2,secondary_annual_transaction_price_pln_m2,primary_price_quarters_available,secondary_price_quarters_available,primary_affordability_m2,primary_annual_price_yoy_pct,primary_affordability_yoy_pct,secondary_affordability_m2,secondary_annual_price_yoy_pct,secondary_affordability_yoy_pct,wage_yoy_pct,transactions,transaction_quarters_available,sold_units,sold_units_quarters_available,sold_area_m2,sold_area_quarters_available,avg_sold_area_m2,transactions_full_year_available,sold_units_full_year_available,transactions_per_1000,sold_units_per_1000,completed,started,completed_months_available,started_months_available,started_full_year_available,completed_full_year_available,started_per_1000,completed_per_1000,completed_h1,started_h1,completed_h1_months_available,started_h1_months_available,started_h1_yoy_pct,completed_h1_yoy_pct
6,2005,2372.75,209057.0,,,,,,,,,,,,,,,,,,,,,,,726.0,302.0,12.0,12.0,True,True,1.4445820996187642,3.4727371004080227,332.0,117.0,6.0,6.0,,
6,2006,2461.78,207718.0,,,,,,,,,,,,,,,,,,,,,,,442.0,480.0,12.0,12.0,True,True,2.3108252534686446,2.1278849209023774,206.0,311.0,6.0,6.0,165.8119658119658,-37.951807228915655
6,2007,2655.81,206796.0,3913.555967622855,3531.6979797158183,4.0,4.0,0.6786181217214516,,,0.7519923887188401,,,,,,,,,,,,,,,578.0,407.0,12.0,12.0,True,True,1.968123174529488,2.795025048840403,136.0,166.0,6.0,6.0,-46.62379421221865,-33.98058252427184
6,2008,2953.74,205655.0,4703.423500291353,4072.8791624439586,4.0,4.0,0.6279978827798582,20.18286027344778,-7.459311403766367,0.7252216140455265,15.323540853051277,-3.559979472521335,11.218046471697885,,,,,,,,,,,,768.0,604.0,12.0,12.0,True,True,2.93695752595366,3.7344095694245216,401.0,325.0,6.0,6.0,95.78313253012047,194.8529411764706
6,2009,3082.94,204891.0,4748.492741189844,3962.779029686395,4.0,4.0,0.6492460172167176,0.958222046041568,3.383472304524915,0.7779742390137703,-2.7032506579816484,7.274000656705759,4.374115528110134,,,,,,,,,,,,626.0,473.0,12.0,12.0,True,True,2.308544543196138,3.055283052940344,276.0,304.0,6.0,6.0,-6.4615384615384635,-31.17206982543641
6,2010,3200.8,203092.0,4738.394091424333,4142.7364130029255,4.0,4.0,0.6755031215729587,-0.21267063710369571,4.044245734275553,0.7726294122777296,4.541191471147243,-0.6870184728502315,3.8229741740027468,529.0,4.0,405.0,4.0,21103.0,4.0,52.10617283950617,True,True,2.6047308608906308,1.9941701297933943,744.0,589.0,12.0,12.0,True,True,2.900163472711874,3.6633643865834205,416.0,337.0,6.0,6.0,10.855263157894735,50.72463768115942
6,2011,3381.09,202166.0,4832.311926958606,4285.921028251549,4.0,4.0,0.699683723051383,1.9820604559728006,3.579643188342052,0.788882944345646,3.456281089938651,2.1036646818816562,5.632654336415888,415.0,4.0,347.0,4.0,17739.0,4.0,51.12103746397695,True,True,2.0527685169613092,1.7164112659893356,876.0,792.0,12.0,12.0,True,True,3.917572687791221,4.333072821344835,379.0,534.0,6.0,6.0,58.456973293768556,-8.89423076923077
6,2012,3467.85,201363.0,4820.751060961603,3949.0414617344413,4.0,4.0,0.7193588625811063,-0.23924088866257298,2.8120047503632284,0.878149807643929,-7.860144045970396,11.315603149758434,2.566036396546667,1196.0,4.0,907.0,4.0,48485.0,4.0,53.456449834619626,True,True,5.939522156503429,4.504303173870076,810.0,977.0,12.0,12.0,True,True,4.8519340693176005,4.022586075892791,342.0,236.0,6.0,6.0,-55.80524344569289,-9.762532981530347
6,2013,3597.04,200236.0,4665.5023739906,3732.3159373388357,4.0,4.0,0.7709866401639617,-3.2204253031899,7.176915482435509,0.9637554966916095,-5.488053911199464,9.748415168177305,3.72536297706072,1475.0,4.0,1110.0,4.0,56853.0,4.0,51.21891891891892,True,True,7.366307756846921,5.54345871871192,666.0,876.0,12.0,12.0,True,True,4.374837691524002,3.326075231227152,152.0,596.0,6.0,6.0,152.54237288135593,-55.55555555555556
6,2014,3669.64,199475.0,4597.330688106848,3715.635777049879,4.0,4.0,0.7982110161214299,-1.4611863936410674,3.5311086521134127,0.9876210210554064,-0.44691179870613995,2.4763048766749174,2.018326179302976,1226.0,4.0,1032.0,4.0,53952.0,4.0,52.27906976744186,True,True,6.146133600701842,5.173580649204161,1377.0,907.0,12.0,12.0,True,True,4.546935706228851,6.903120691816017,361.0,507.0,6.0,6.0,-14.932885906040273,137.5
