city_id,teryt_code,city_name,year,reference_date,population,attribute
16,0862000,Zielona Góra,1997,year_end,117850.0,
16,0862000,Zielona Góra,1998,mid_year,117879.0,
16,0862000,Zielona Góra,1998,year_end,118182.0,
16,0862000,Zielona Góra,1999,mid_year,118244.0,
16,0862000,Zielona Góra,1999,year_end,117902.0,
16,0862000,Zielona Góra,2000,mid_year,118000.0,
16,0862000,Zielona Góra,2000,year_end,118103.0,
16,0862000,Zielona Góra,2001,mid_year,118195.0,
16,0862000,Zielona Góra,2001,year_end,118268.0,
16,0862000,Zielona Góra,2002,mid_year,118296.0,
16,0862000,Zielona Góra,2002,year_end,118362.0,
16,0862000,Zielona Góra,2003,mid_year,118319.0,
16,0862000,Zielona Góra,2003,year_end,118730.0,
16,0862000,Zielona Góra,2004,mid_year,118707.0,
16,0862000,Zielona Góra,2004,year_end,118516.0,
16,0862000,Zielona Góra,2005,mid_year,118411.0,
16,0862000,Zielona Góra,2005,year_end,118221.0,
16,0862000,Zielona Góra,2006,mid_year,118201.0,
16,0862000,Zielona Góra,2006,year_end,118115.0,
16,0862000,Zielona Góra,2007,mid_year,118045.0,
16,0862000,Zielona Góra,2007,year_end,117523.0,
16,0862000,Zielona Góra,2008,mid_year,117406.0,
16,0862000,Zielona Góra,2008,year_end,117557.0,
16,0862000,Zielona Góra,2009,mid_year,117557.0,
16,0862000,Zielona Góra,2009,year_end,117503.0,
16,0862000,Zielona Góra,2010,mid_year,118796.0,
16,0862000,Zielona Góra,2010,year_end,118950.0,
16,0862000,Zielona Góra,2011,mid_year,119119.0,
16,0862000,Zielona Góra,2011,year_end,119197.0,
16,0862000,Zielona Góra,2012,mid_year,119182.0,
16,0862000,Zielona Góra,2012,year_end,119023.0,
16,0862000,Zielona Góra,2013,mid_year,119069.0,
16,0862000,Zielona Góra,2013,year_end,118405.0,
16,0862000,Zielona Góra,2014,mid_year,118706.0,
16,0862000,Zielona Góra,2014,year_end,118920.0,
16,0862000,Zielona Góra,2015,mid_year,138763.0,
16,0862000,Zielona Góra,2015,year_end,138711.0,
16,0862000,Zielona Góra,2016,mid_year,138898.0,
16,0862000,Zielona Góra,2016,year_end,139330.0,
16,0862000,Zielona Góra,2017,mid_year,139560.0,
16,0862000,Zielona Góra,2017,year_end,139819.0,
16,0862000,Zielona Góra,2018,mid_year,140113.0,
16,0862000,Zielona Góra,2018,year_end,140297.0,
16,0862000,Zielona Góra,2019,mid_year,140874.0,
16,0862000,Zielona Góra,2019,year_end,141222.0,
16,0862000,Zielona Góra,2020,mid_year,140536.0,
16,0862000,Zielona Góra,2020,year_end,140148.0,
16,0862000,Zielona Góra,2021,mid_year,139972.0,
16,0862000,Zielona Góra,2021,year_end,139667.0,
16,0862000,Zielona Góra,2022,mid_year,139503.0,
16,0862000,Zielona Góra,2022,year_end,139278.0,
16,0862000,Zielona Góra,2023,mid_year,139132.0,
16,0862000,Zielona Góra,2023,year_end,138932.0,
16,0862000,Zielona Góra,2024,mid_year,138887.0,
16,0862000,Zielona Góra,2024,year_end,138869.0,
16,0862000,Zielona Góra,2025,mid_year,138760.0,
16,0862000,Zielona Góra,2025,year_end,138476.0,
17,1061000,Łódź,1995,mid_year,825615.0,
17,1061000,Łódź,1995,year_end,823215.0,
17,1061000,Łódź,1996,mid_year,820350.0,
17,1061000,Łódź,1996,year_end,817983.0,
17,1061000,Łódź,1997,mid_year,815271.0,
17,1061000,Łódź,1997,year_end,812317.0,
17,1061000,Łódź,1998,mid_year,809770.0,
17,1061000,Łódź,1998,year_end,806728.0,
17,1061000,Łódź,1999,mid_year,803375.0,
17,1061000,Łódź,1999,year_end,805311.0,
17,1061000,Łódź,2000,mid_year,801883.0,
17,1061000,Łódź,2000,year_end,798418.0,
17,1061000,Łódź,2001,mid_year,795398.0,
17,1061000,Łódź,2001,year_end,791727.0,
17,1061000,Łódź,2002,mid_year,788784.0,
17,1061000,Łódź,2002,year_end,785134.0,
17,1061000,Łódź,2003,mid_year,781932.0,
17,1061000,Łódź,2003,year_end,779129.0,
17,1061000,Łódź,2004,mid_year,776297.0,
17,1061000,Łódź,2004,year_end,774004.0,
17,1061000,Łódź,2005,mid_year,770751.0,
17,1061000,Łódź,2005,year_end,767628.0,
17,1061000,Łódź,2006,mid_year,764168.0,
17,1061000,Łódź,2006,year_end,760251.0,
17,1061000,Łódź,2007,mid_year,756666.0,
17,1061000,Łódź,2007,year_end,753192.0,
17,1061000,Łódź,2008,mid_year,750125.0,
17,1061000,Łódź,2008,year_end,747152.0,
17,1061000,Łódź,2009,mid_year,744541.0,
17,1061000,Łódź,2009,year_end,742387.0,
17,1061000,Łódź,2010,mid_year,733367.0,
17,1061000,Łódź,2010,year_end,730633.0,
17,1061000,Łódź,2011,mid_year,727884.0,
17,1061000,Łódź,2011,year_end,725055.0,
17,1061000,Łódź,2012,mid_year,722022.0,
17,1061000,Łódź,2012,year_end,718960.0,
17,1061000,Łódź,2013,mid_year,715360.0,
17,1061000,Łódź,2013,year_end,711332.0,
17,1061000,Łódź,2014,mid_year,708554.0,
17,1061000,Łódź,2014,year_end,706004.0,
17,1061000,Łódź,2015,mid_year,703186.0,
17,1061000,Łódź,2015,year_end,700982.0,
17,1061000,Łódź,2016,mid_year,698688.0,
17,1061000,Łódź,2016,year_end,696503.0,
17,1061000,Łódź,2017,mid_year,693797.0,
17,1061000,Łódź,2017,year_end,690422.0,
17,1061000,Łódź,2018,mid_year,687702.0,
17,1061000,Łódź,2018,year_end,685285.0,
17,1061000,Łódź,2019,mid_year,682679.0,
17,1061000,Łódź,2019,year_end,679941.0,
17,1061000,Łódź,2020,mid_year,678104.0,
17,1061000,Łódź,2020,year_end,673003.0,
17,1061000,Łódź,2021,mid_year,668712.0,
17,1061000,Łódź,2021,year_end,664860.0,
17,1061000,Łódź,2022,mid_year,661329.0,
17,1061000,Łódź,2022,year_end,658444.0,
17,1061000,Łódź,2023,mid_year,655279.0,
17,1061000,Łódź,2023,year_end,652015.0,
17,1061000,Łódź,2024,mid_year,648711.0,
17,1061000,Łódź,2024,year_end,645693.0,
17,1061000,Łódź,2025,mid_year,642590.0,
17,1061000,Łódź,2025,year_end,639890.0,
