city_id,teryt_code,city_name,year,quarter,calendar_quarter,transactions,transactions_attribute,sold_units,sold_units_attribute,sold_area_m2,sold_area_attribute,avg_sold_area_m2
9,2862000,Olsztyn,2020,3,2020Q3,643.0,,634.0,,32485.1,,51.238328075709774
9,2862000,Olsztyn,2020,4,2020Q4,412.0,,408.0,,21528.7,,52.76642156862745
9,2862000,Olsztyn,2021,1,2021Q1,636.0,,612.0,,33375.4,,54.53496732026144
9,2862000,Olsztyn,2021,2,2021Q2,759.0,,748.0,,38767.1,,51.827673796791444
9,2862000,Olsztyn,2021,3,2021Q3,630.0,,607.0,,32111.0,,52.90115321252059
9,2862000,Olsztyn,2021,4,2021Q4,559.0,,552.0,,30906.5,,55.990036231884055
9,2862000,Olsztyn,2022,1,2022Q1,556.0,,535.0,,27596.6,,51.58242990654205
9,2862000,Olsztyn,2022,2,2022Q2,602.0,,577.0,,29878.3,,51.78214904679376
9,2862000,Olsztyn,2022,3,2022Q3,571.0,,585.0,,29965.9,,51.22376068376069
9,2862000,Olsztyn,2022,4,2022Q4,581.0,,576.0,,30406.8,,52.78958333333333
9,2862000,Olsztyn,2023,1,2023Q1,540.0,,552.0,,28050.0,,50.81521739130435
9,2862000,Olsztyn,2023,2,2023Q2,505.0,,504.0,,25552.0,,50.698412698412696
9,2862000,Olsztyn,2023,3,2023Q3,681.0,,667.0,,33350.0,,50.0
9,2862000,Olsztyn,2023,4,2023Q4,660.0,,649.0,,35211.0,,54.25423728813559
9,2862000,Olsztyn,2024,1,2024Q1,800.0,,784.0,,41044.0,,52.35204081632653
9,2862000,Olsztyn,2024,2,2024Q2,585.0,,575.0,,29562.0,,51.412173913043475
9,2862000,Olsztyn,2024,3,2024Q3,616.0,,602.0,,30885.0,,51.30398671096346
9,2862000,Olsztyn,2024,4,2024Q4,695.0,,685.0,,35009.0,,51.10802919708029
10,1661000,Opole,2010,1,2010Q1,166.0,,128.0,,6579.1,,51.39921875
10,1661000,Opole,2010,2,2010Q2,305.0,,289.0,,15142.1,,52.39480968858132
10,1661000,Opole,2010,3,2010Q3,341.0,,312.0,,16353.9,,52.416346153846156
10,1661000,Opole,2010,4,2010Q4,247.0,,209.0,,11340.8,,54.2622009569378
10,1661000,Opole,2011,1,2011Q1,164.0,,138.0,,6822.3,,49.436956521739134
10,1661000,Opole,2011,2,2011Q2,214.0,,177.0,,9007.6,,50.89039548022599
10,1661000,Opole,2011,3,2011Q3,193.0,,171.0,,8981.3,,52.52222222222222
10,1661000,Opole,2011,4,2011Q4,277.0,,261.0,,13891.7,,53.22490421455939
10,1661000,Opole,2012,1,2012Q1,249.0,,201.0,,10879.2,,54.12537313432836
10,1661000,Opole,2012,2,2012Q2,219.0,,163.0,,9055.7,,55.556441717791415
10,1661000,Opole,2012,3,2012Q3,249.0,,195.0,,10486.3,,53.775897435897434
10,1661000,Opole,2012,4,2012Q4,242.0,,193.0,,9967.3,,51.644041450777195
10,1661000,Opole,2013,1,2013Q1,221.0,,176.0,,9801.0,,55.6875
10,1661000,Opole,2013,2,2013Q2,227.0,,170.0,,8903.4,,52.37294117647058
10,1661000,Opole,2013,3,2013Q3,250.0,,196.0,,10343.7,,52.773979591836735
10,1661000,Opole,2013,4,2013Q4,327.0,,251.0,,13799.6,,54.97848605577689
10,1661000,Opole,2014,1,2014Q1,296.0,,234.0,,12397.3,,52.979914529914524
10,1661000,Opole,2014,2,2014Q2,277.0,,242.0,,12829.1,,53.012809917355376
10,1661000,Opole,2014,3,2014Q3,218.0,,169.0,,9315.9,,55.12366863905325
10,1661000,Opole,2014,4,2014Q4,280.0,,238.0,,13402.2,,56.311764705882354
10,1661000,Opole,2015,1,2015Q1,246.0,,211.0,,11488.3,,54.44691943127962
10,1661000,Opole,2015,2,2015Q2,195.0,,175.0,,9587.5,,54.785714285714285
10,1661000,Opole,2015,3,2015Q3,245.0,,201.0,,10852.7,,53.99353233830846
10,1661000,Opole,2015,4,2015Q4,360.0,,254.0,,13798.8,,54.3259842519685
10,1661000,Opole,2016,1,2016Q1,271.0,,236.0,,12852.6,,54.46016949152543
10,1661000,Opole,2016,2,2016Q2,326.0,,289.0,,15373.5,,53.19550173010381
10,1661000,Opole,2016,3,2016Q3,242.0,,200.0,,10181.1,,50.9055
10,1661000,Opole,2016,4,2016Q4,208.0,,190.0,,10472.9,,55.12052631578947
10,1661000,Opole,2017,1,2017Q1,254.0,,251.0,,13750.9,,54.78446215139442
10,1661000,Opole,2017,2,2017Q2,253.0,,252.0,,14222.8,,56.439682539682536
10,1661000,Opole,2017,3,2017Q3,224.0,,221.0,,12033.4,,54.4497737556561
10,1661000,Opole,2017,4,2017Q4,307.0,,301.0,,16931.4,,56.250498338870436
10,1661000,Opole,2018,1,2018Q1,393.0,,396.0,,21134.6,,53.370202020202015
10,1661000,Opole,2018,2,2018Q2,328.0,,328.0,,18249.9,,55.63993902439025
10,1661000,Opole,2018,3,2018Q3,300.0,,298.0,,16053.5,,53.87080536912752
10,1661000,Opole,2018,4,2018Q4,310.0,,309.0,,17139.9,,55.46893203883496
10,1661000,Opole,2019,1,2019Q1,297.0,,297.0,,16394.7,,55.201010101010105
10,1661000,Opole,2019,2,2019Q2,339.0,,340.0,,19484.8,,57.308235294117644
10,1661000,Opole,2019,3,2019Q3,315.0,,310.0,,17041.5,,54.97258064516129
10,1661000,Opole,2019,4,2019Q4,417.0,,413.0,,22930.6,,55.52203389830508
10,1661000,Opole,2020,1,2020Q1,598.0,,595.0,,31322.3,,52.64252100840336
10,1661000,Opole,2020,2,2020Q2,318.0,,325.0,,18133.8,,55.79630769230769
10,1661000,Opole,2020,3,2020Q3,425.0,,421.0,,24172.6,,57.417102137767216
10,1661000,Opole,2020,4,2020Q4,371.0,,366.0,,21628.7,,59.0948087431694
10,1661000,Opole,2021,1,2021Q1,389.0,,389.0,,22390.7,,57.559640102827764
10,1661000,Opole,2021,2,2021Q2,371.0,,372.0,,22038.8,,59.244086021505375
10,1661000,Opole,2021,3,2021Q3,368.0,,372.0,,20727.1,,55.718010752688166
10,1661000,Opole,2021,4,2021Q4,383.0,,377.0,,21122.0,,56.02652519893899
10,1661000,Opole,2022,1,2022Q1,539.0,,540.0,,29464.0,,54.56296296296296
10,1661000,Opole,2022,2,2022Q2,406.0,,407.0,,23238.3,,57.0965601965602
10,1661000,Opole,2022,3,2022Q3,371.0,,366.0,,21207.1,,57.942896174863385
10,1661000,Opole,2022,4,2022Q4,371.0,,369.0,,20994.4,,56.895392953929544
10,1661000,Opole,2023,1,2023Q1,371.0,,385.0,,20210.0,,52.493506493506494
10,1661000,Opole,2023,2,2023Q2,,x,349.0,,18018.0,,51.627507163323784
10,1661000,Opole,2023,3,2023Q3,,x,299.0,,16940.0,,56.65551839464883
10,1661000,Opole,2023,4,2023Q4,345.0,,340.0,,19637.0,,57.75588235294118
10,1661000,Opole,2024,1,2024Q1,331.0,,333.0,,17664.0,,53.04504504504504
10,1661000,Opole,2024,2,2024Q2,382.0,,378.0,,21044.0,,55.67195767195767
10,1661000,Opole,2024,3,2024Q3,412.0,,412.0,,21775.0,,52.851941747572816
10,1661000,Opole,2024,4,2024Q4,374.0,,377.0,,19579.0,,51.93368700265252
11,3064000,Poznań,2010,1,2010Q1,1207.0,,1065.0,,58281.7,,54.724600938967136
11,3064000,Poznań,2010,2,2010Q2,1449.0,,1171.0,,63159.7,,53.93654995730145
11,3064000,Poznań,2010,3,2010Q3,1431.0,,1195.0,,64736.0,,54.17238493723849
11,3064000,Poznań,2010,4,2010Q4,1336.0,,1022.0,,57111.0,,55.88160469667319
11,3064000,Poznań,2011,1,2011Q1,1184.0,,987.0,,53803.6,,54.512259371833835
11,3064000,Poznań,2011,2,2011Q2,1345.0,,1131.0,,62258.9,,55.04765694076039
11,3064000,Poznań,2011,3,2011Q3,1166.0,,1018.0,,54681.5,,53.71463654223969
11,3064000,Poznań,2011,4,2011Q4,1346.0,,1268.0,,67772.9,,53.44865930599369
11,3064000,Poznań,2012,1,2012Q1,1184.0,,1059.0,,57701.8,,54.48706326723324
11,3064000,Poznań,2012,2,2012Q2,1139.0,,923.0,,49633.4,,53.77399783315276
11,3064000,Poznań,2012,3,2012Q3,1474.0,,1391.0,,74185.2,,53.332278936017254
11,3064000,Poznań,2012,4,2012Q4,1480.0,,1307.0,,67549.9,,51.683167559296095
11,3064000,Poznań,2013,1,2013Q1,1132.0,,1035.0,,54257.1,,52.422318840579706
11,3064000,Poznań,2013,2,2013Q2,1273.0,,1236.0,,65068.4,,52.64433656957929
11,3064000,Poznań,2013,3,2013Q3,1464.0,,1466.0,,77975.9,,53.189563437926324
11,3064000,Poznań,2013,4,2013Q4,1235.0,,1223.0,,65228.0,,53.33442354865086
11,3064000,Poznań,2014,1,2014Q1,1170.0,,1108.0,,57444.9,,51.84557761732852
11,3064000,Poznań,2014,2,2014Q2,1253.0,,1257.0,,66098.0,,52.58392999204455
11,3064000,Poznań,2014,3,2014Q3,1648.0,,1589.0,,83574.5,,52.595657646318436
11,3064000,Poznań,2014,4,2014Q4,1316.0,,1305.0,,69789.2,,53.478314176245206
11,3064000,Poznań,2015,1,2015Q1,1213.0,,1205.0,,63312.0,,52.54107883817427
11,3064000,Poznań,2015,2,2015Q2,1400.0,,1450.0,,76007.5,,52.41896551724138
11,3064000,Poznań,2015,3,2015Q3,1410.0,,1367.0,,70612.8,,51.65530358449159
11,3064000,Poznań,2015,4,2015Q4,1794.0,,1835.0,,95107.7,,51.829809264305176
11,3064000,Poznań,2016,1,2016Q1,1688.0,,1667.0,,86828.5,,52.08668266346731
11,3064000,Poznań,2016,2,2016Q2,1724.0,,1770.0,,92820.6,,52.44101694915255
11,3064000,Poznań,2016,3,2016Q3,1473.0,,1497.0,,78975.5,,52.7558450233801
11,3064000,Poznań,2016,4,2016Q4,1185.0,,1181.0,,62255.1,,52.71388653683319
11,3064000,Poznań,2017,1,2017Q1,1616.0,,1624.0,,87688.0,,53.995073891625616
11,3064000,Poznań,2017,2,2017Q2,1635.0,,1601.0,,83501.0,,52.155527795128044
11,3064000,Poznań,2017,3,2017Q3,1628.0,,1673.0,,89039.4,,53.221398684997006
11,3064000,Poznań,2017,4,2017Q4,1573.0,,1620.0,,83228.8,,51.375802469135806
11,3064000,Poznań,2018,1,2018Q1,2121.0,,2177.0,,115484.1,,53.04735875057419
11,3064000,Poznań,2018,2,2018Q2,1872.0,,1931.0,,103519.9,,53.60947695494562
11,3064000,Poznań,2018,3,2018Q3,1793.0,,1843.0,,98865.3,,53.64367878459034
11,3064000,Poznań,2018,4,2018Q4,1550.0,,1587.0,,84912.0,,53.50472589792061
11,3064000,Poznań,2019,1,2019Q1,1650.0,,1690.0,,87541.6,,51.79976331360947
11,3064000,Poznań,2019,2,2019Q2,1140.0,,1177.0,,62869.7,,53.41520815632965
11,3064000,Poznań,2019,3,2019Q3,617.0,,633.0,,32920.3,,52.00679304897315
11,3064000,Poznań,2019,4,2019Q4,136.0,,144.0,,7791.9,,54.110416666666666
11,3064000,Poznań,2020,1,2020Q1,1628.0,,1659.0,,91396.1,,55.09107896323086
11,3064000,Poznań,2020,2,2020Q2,1583.0,,1610.0,,84578.0,,52.53291925465839
11,3064000,Poznań,2020,3,2020Q3,805.0,,814.0,,42600.2,,52.33439803439803
11,3064000,Poznań,2020,4,2020Q4,447.0,,446.0,,22967.8,,51.497309417040356
11,3064000,Poznań,2021,1,2021Q1,2358.0,,2403.0,,128555.4,,53.49787765293383
11,3064000,Poznań,2021,2,2021Q2,1587.0,,1625.0,,86670.0,,53.33538461538461
11,3064000,Poznań,2021,3,2021Q3,1559.0,,1592.0,,81098.6,,50.94133165829146
11,3064000,Poznań,2021,4,2021Q4,761.0,,762.0,,39305.8,,51.58241469816274
11,3064000,Poznań,2022,1,2022Q1,2852.0,,2937.0,,158757.0,,54.054136874361596
11,3064000,Poznań,2022,2,2022Q2,2194.0,,2219.0,,120202.8,,54.16980621901757
11,3064000,Poznań,2022,3,2022Q3,2082.0,,2122.0,,119597.3,,56.36065032987747
11,3064000,Poznań,2022,4,2022Q4,1970.0,,1976.0,,106538.6,,53.91629554655871
11,3064000,Poznań,2023,1,2023Q1,1847.0,,1855.0,,96258.9,,51.891590296495956
11,3064000,Poznań,2023,2,2023Q2,2157.0,,2206.0,,117473.3,,53.25172257479601
11,3064000,Poznań,2023,3,2023Q3,2175.0,,2211.0,,119926.0,,54.24061510628675
11,3064000,Poznań,2023,4,2023Q4,2343.0,,2408.0,,127767.9,,53.05975913621262
11,3064000,Poznań,2024,1,2024Q1,2723.0,,2767.0,,145248.6,,52.49316949765089
11,3064000,Poznań,2024,2,2024Q2,2241.0,,2256.0,,122067.3,,54.10784574468085
11,3064000,Poznań,2024,3,2024Q3,1904.0,,1989.0,,102353.9,,51.459979889391654
11,3064000,Poznań,2024,4,2024Q4,2715.0,,2732.0,,145629.5,,53.3050878477306
12,1863000,Rzeszów,2010,1,2010Q1,69.0,,55.0,,3681.0,,66.92727272727272
12,1863000,Rzeszów,2010,2,2010Q2,0.0,,0.0,,0.0,,
12,1863000,Rzeszów,2010,3,2010Q3,,x,,x,,x,
12,1863000,Rzeszów,2010,4,2010Q4,53.0,,52.0,,2697.0,,51.86538461538461
12,1863000,Rzeszów,2011,1,2011Q1,62.0,,49.0,,2597.0,,53.0
12,1863000,Rzeszów,2011,2,2011Q2,59.0,,47.0,,2254.0,,47.95744680851064
12,1863000,Rzeszów,2011,3,2011Q3,69.0,,55.0,,2976.0,,54.10909090909091
12,1863000,Rzeszów,2011,4,2011Q4,225.0,,168.0,,8610.0,,51.25
12,1863000,Rzeszów,2012,1,2012Q1,421.0,,358.0,,20017.0,,55.91340782122905
12,1863000,Rzeszów,2012,2,2012Q2,220.0,,198.0,,10442.0,,52.73737373737374
12,1863000,Rzeszów,2012,3,2012Q3,234.0,,205.0,,11170.0,,54.48780487804878
12,1863000,Rzeszów,2012,4,2012Q4,256.0,,230.0,,12432.0,,54.052173913043475
12,1863000,Rzeszów,2013,1,2013Q1,390.0,,383.0,,21238.0,,55.45169712793734
12,1863000,Rzeszów,2013,2,2013Q2,371.0,,362.0,,18251.0,,50.4171270718232
12,1863000,Rzeszów,2013,3,2013Q3,301.0,,272.0,,13908.0,,51.13235294117647
12,1863000,Rzeszów,2013,4,2013Q4,231.0,,198.0,,9875.0,,49.87373737373738
12,1863000,Rzeszów,2014,1,2014Q1,248.0,,254.0,,13486.0,,53.09448818897638
12,1863000,Rzeszów,2014,2,2014Q2,305.0,,289.0,,14133.0,,48.90311418685121
12,1863000,Rzeszów,2014,3,2014Q3,369.0,,356.0,,18532.0,,52.056179775280896
12,1863000,Rzeszów,2014,4,2014Q4,292.0,,278.0,,14354.0,,51.63309352517986
12,1863000,Rzeszów,2015,1,2015Q1,395.0,,382.0,,20218.0,,52.92670157068063
12,1863000,Rzeszów,2015,2,2015Q2,593.0,,589.0,,30362.0,,51.54838709677419
12,1863000,Rzeszów,2015,3,2015Q3,409.0,,397.0,,20719.0,,52.18891687657431
12,1863000,Rzeszów,2015,4,2015Q4,551.0,,547.0,,26401.0,,48.26508226691042
12,1863000,Rzeszów,2016,1,2016Q1,344.0,,343.0,,17041.0,,49.68221574344023
12,1863000,Rzeszów,2016,2,2016Q2,372.0,,352.0,,17985.0,,51.09375
12,1863000,Rzeszów,2016,3,2016Q3,185.0,,162.0,,8070.0,,49.81481481481482
12,1863000,Rzeszów,2016,4,2016Q4,208.0,,195.0,,10178.0,,52.194871794871794
12,1863000,Rzeszów,2017,1,2017Q1,465.0,,465.0,,23727.4,,51.02666666666667
12,1863000,Rzeszów,2017,2,2017Q2,163.0,,167.0,,8757.3,,52.438922155688616
12,1863000,Rzeszów,2017,3,2017Q3,182.0,,184.0,,9416.9,,51.17880434782609
12,1863000,Rzeszów,2017,4,2017Q4,278.0,,278.0,,14390.5,,51.764388489208635
12,1863000,Rzeszów,2018,1,2018Q1,378.0,,355.0,,17795.7,,50.128732394366196
12,1863000,Rzeszów,2018,2,2018Q2,573.0,,571.0,,29866.0,,52.304728546409805
12,1863000,Rzeszów,2018,3,2018Q3,884.0,,867.0,,44484.8,,51.30888119953864
12,1863000,Rzeszów,2018,4,2018Q4,828.0,,793.0,,42517.7,,53.616267339218155
12,1863000,Rzeszów,2019,1,2019Q1,897.0,,899.0,,47471.3,,52.80456062291435
12,1863000,Rzeszów,2019,2,2019Q2,875.0,,883.0,,46702.5,,52.890713476783695
12,1863000,Rzeszów,2019,3,2019Q3,936.0,,936.0,,48246.2,,51.54508547008547
12,1863000,Rzeszów,2019,4,2019Q4,1328.0,,1310.0,,66283.7,,50.59824427480916
12,1863000,Rzeszów,2020,1,2020Q1,792.0,,786.0,,41929.2,,53.34503816793893
12,1863000,Rzeszów,2020,2,2020Q2,595.0,,601.0,,32019.4,,53.27687188019967
12,1863000,Rzeszów,2020,3,2020Q3,1280.0,,1269.0,,65691.6,,51.76643026004729
12,1863000,Rzeszów,2020,4,2020Q4,1082.0,,1084.0,,56471.5,,52.09547970479705
12,1863000,Rzeszów,2021,1,2021Q1,1159.0,,1188.0,,63675.4,,53.59882154882155
12,1863000,Rzeszów,2021,2,2021Q2,1076.0,,1073.0,,58481.3,,54.50260950605779
12,1863000,Rzeszów,2021,3,2021Q3,883.0,,871.0,,47766.5,,54.840987370838114
12,1863000,Rzeszów,2021,4,2021Q4,1119.0,,1115.0,,60893.5,,54.61300448430493
12,1863000,Rzeszów,2022,1,2022Q1,806.0,,812.0,,44578.8,,54.900000000000006
12,1863000,Rzeszów,2022,2,2022Q2,618.0,,637.0,,35181.3,,55.229670329670334
12,1863000,Rzeszów,2022,3,2022Q3,942.0,,983.0,,50720.1,,51.597253306205495
12,1863000,Rzeszów,2022,4,2022Q4,994.0,,1002.0,,53393.1,,53.286526946107784
12,1863000,Rzeszów,2023,1,2023Q1,,x,706.0,,36581.0,,51.814447592067985
12,1863000,Rzeszów,2023,2,2023Q2,,x,499.0,,27971.0,,56.054108216432866
12,1863000,Rzeszów,2023,3,2023Q3,724.0,,713.0,,37586.0,,52.71528751753156
12,1863000,Rzeszów,2023,4,2023Q4,953.0,,935.0,,48647.0,,52.028877005347596
12,1863000,Rzeszów,2024,1,2024Q1,857.0,,863.0,,44822.0,,51.93742757821553
12,1863000,Rzeszów,2024,2,2024Q2,836.0,,846.0,,44928.0,,53.1063829787234
12,1863000,Rzeszów,2024,3,2024Q3,,x,966.0,,51802.0,,53.625258799171846
12,1863000,Rzeszów,2024,4,2024Q4,,x,899.0,,48004.5,,53.39766407119021
13,3262000,Szczecin,2010,1,2010Q1,393.0,,394.0,,21349.9,,54.187563451776654
13,3262000,Szczecin,2010,2,2010Q2,366.0,,365.0,,20659.8,,56.60219178082192
13,3262000,Szczecin,2010,3,2010Q3,428.0,,428.0,,24571.7,,57.41051401869159
13,3262000,Szczecin,2010,4,2010Q4,563.0,,562.0,,31456.3,,55.9720640569395
13,3262000,Szczecin,2011,1,2011Q1,729.0,,759.0,,42781.1,,56.36508563899868
13,3262000,Szczecin,2011,2,2011Q2,610.0,,618.0,,32735.6,,52.970226537216824
13,3262000,Szczecin,2011,3,2011Q3,624.0,,632.0,,34550.0,,54.66772151898734
13,3262000,Szczecin,2011,4,2011Q4,518.0,,524.0,,30570.7,,58.34103053435115
13,3262000,Szczecin,2012,1,2012Q1,684.0,,685.0,,36779.2,,53.692262773722625
13,3262000,Szczecin,2012,2,2012Q2,631.0,,640.0,,35278.4,,55.1225
13,3262000,Szczecin,2012,3,2012Q3,682.0,,684.0,,37699.7,,55.11652046783625
13,3262000,Szczecin,2012,4,2012Q4,755.0,,765.0,,41934.9,,54.81686274509804
13,3262000,Szczecin,2013,1,2013Q1,666.0,,689.0,,35836.8,,52.01277213352685
13,3262000,Szczecin,2013,2,2013Q2,850.0,,855.0,,47359.5,,55.39122807017544
13,3262000,Szczecin,2013,3,2013Q3,800.0,,804.0,,44048.4,,54.786567164179104
13,3262000,Szczecin,2013,4,2013Q4,818.0,,824.0,,44786.2,,54.352184466019416
13,3262000,Szczecin,2014,1,2014Q1,743.0,,752.0,,42665.3,,56.73577127659575
13,3262000,Szczecin,2014,2,2014Q2,801.0,,810.0,,42933.4,,53.0041975308642
13,3262000,Szczecin,2014,3,2014Q3,674.0,,681.0,,35618.0,,52.302496328928044
13,3262000,Szczecin,2014,4,2014Q4,766.0,,768.0,,42035.7,,54.733984375
13,3262000,Szczecin,2015,1,2015Q1,887.0,,908.0,,49456.6,,54.467621145374444
13,3262000,Szczecin,2015,2,2015Q2,703.0,,716.0,,41003.6,,57.26759776536313
13,3262000,Szczecin,2015,3,2015Q3,684.0,,691.0,,38147.9,,55.206801736613606
13,3262000,Szczecin,2015,4,2015Q4,448.0,,448.0,,23883.9,,53.31227678571429
13,3262000,Szczecin,2016,1,2016Q1,640.0,,645.0,,36272.2,,56.235968992248054
13,3262000,Szczecin,2016,2,2016Q2,790.0,,803.0,,43262.3,,53.87584059775841
13,3262000,Szczecin,2016,3,2016Q3,938.0,,957.0,,54187.0,,56.62173458725183
13,3262000,Szczecin,2016,4,2016Q4,1332.0,,1353.0,,71607.1,,52.92468588322247
13,3262000,Szczecin,2017,1,2017Q1,1064.0,,1077.0,,59680.3,,55.41346332404829
13,3262000,Szczecin,2017,2,2017Q2,852.0,,866.0,,47824.0,,55.224018475750576
13,3262000,Szczecin,2017,3,2017Q3,1094.0,,1114.0,,61796.1,,55.47226211849192
13,3262000,Szczecin,2017,4,2017Q4,1102.0,,1121.0,,60027.1,,53.54781445138269
13,3262000,Szczecin,2018,1,2018Q1,1129.0,,1150.0,,63130.6,,54.89617391304348
13,3262000,Szczecin,2018,2,2018Q2,992.0,,1012.0,,56028.0,,55.36363636363637
13,3262000,Szczecin,2018,3,2018Q3,1047.0,,1068.0,,59721.1,,55.918632958801496
13,3262000,Szczecin,2018,4,2018Q4,984.0,,1014.0,,55934.7,,55.16242603550295
13,3262000,Szczecin,2019,1,2019Q1,842.0,,848.0,,48279.5,,56.933372641509436
13,3262000,Szczecin,2019,2,2019Q2,1344.0,,1395.0,,74901.5,,53.69283154121864
13,3262000,Szczecin,2019,3,2019Q3,1087.0,,1118.0,,61592.9,,55.092039355992846
13,3262000,Szczecin,2019,4,2019Q4,171.0,,170.0,,9681.4,,56.94941176470588
13,3262000,Szczecin,2020,1,2020Q1,131.0,,133.0,,8810.9,,66.24736842105263
13,3262000,Szczecin,2020,2,2020Q2,47.0,,48.0,,3964.4,,82.59166666666667
13,3262000,Szczecin,2020,3,2020Q3,20.0,,21.0,,1638.6,,78.02857142857142
13,3262000,Szczecin,2020,4,2020Q4,28.0,,28.0,,2383.3,,85.11785714285715
13,3262000,Szczecin,2021,1,2021Q1,124.0,,124.0,,7623.0,,61.475806451612904
13,3262000,Szczecin,2021,2,2021Q2,233.0,,234.0,,13783.5,,58.90384615384615
13,3262000,Szczecin,2021,3,2021Q3,255.0,,259.0,,13618.3,,52.58030888030888
13,3262000,Szczecin,2021,4,2021Q4,71.0,,72.0,,4101.0,,56.958333333333336
13,3262000,Szczecin,2022,1,2022Q1,61.0,,61.0,,3259.0,,53.42622950819672
13,3262000,Szczecin,2022,2,2022Q2,46.0,,47.0,,3039.1,,64.66170212765957
13,3262000,Szczecin,2022,3,2022Q3,29.0,,28.0,,1430.4,,51.08571428571429
13,3262000,Szczecin,2022,4,2022Q4,19.0,,19.0,,933.0,,49.10526315789474
13,3262000,Szczecin,2023,1,2023Q1,81.0,,83.0,,5947.0,,71.65060240963855
13,3262000,Szczecin,2023,2,2023Q2,44.0,,44.0,,3383.0,,76.88636363636364
13,3262000,Szczecin,2023,3,2023Q3,,x,117.0,,5465.0,,46.70940170940171
13,3262000,Szczecin,2023,4,2023Q4,107.0,,178.0,,10923.0,,61.36516853932584
13,3262000,Szczecin,2024,1,2024Q1,,x,646.0,,36136.0,,55.93808049535604
13,3262000,Szczecin,2024,2,2024Q2,,x,536.0,,30585.0,,57.0615671641791
13,3262000,Szczecin,2024,3,2024Q3,557.0,,558.0,,29856.0,,53.505376344086024
13,3262000,Szczecin,2024,4,2024Q4,,x,484.0,,25930.0,,53.574380165289256
14,1465000,Warszawa,2010,1,2010Q1,2431.0,,2431.0,,139468.6,,57.37087618264089
14,1465000,Warszawa,2010,2,2010Q2,2307.0,,2307.0,,134691.7,,58.383918508886005
14,1465000,Warszawa,2010,3,2010Q3,2490.0,,2490.0,,137555.6,,55.24321285140562
14,1465000,Warszawa,2010,4,2010Q4,2640.0,,2640.0,,152345.7,,57.70670454545455
14,1465000,Warszawa,2011,1,2011Q1,2476.0,,2476.0,,137680.8,,55.60613893376413
14,1465000,Warszawa,2011,2,2011Q2,2733.0,,2732.0,,157791.8,,57.75688140556368
14,1465000,Warszawa,2011,3,2011Q3,2823.0,,2823.0,,157861.9,,55.9199078993978
14,1465000,Warszawa,2011,4,2011Q4,2769.0,,2768.0,,162560.1,,58.728359826589596
14,1465000,Warszawa,2012,1,2012Q1,2790.0,,2790.0,,160657.2,,57.583225806451615
14,1465000,Warszawa,2012,2,2012Q2,2543.0,,2543.0,,146688.8,,57.683366103027915
14,1465000,Warszawa,2012,3,2012Q3,2569.0,,2569.0,,150887.0,,58.73374854028805
14,1465000,Warszawa,2012,4,2012Q4,2702.0,,2702.0,,159854.2,,59.16143597335308
14,1465000,Warszawa,2013,1,2013Q1,2627.0,,2627.0,,152658.2,,58.11122953939856
14,1465000,Warszawa,2013,2,2013Q2,3021.0,,3021.0,,176894.2,,58.554849387619996
14,1465000,Warszawa,2013,3,2013Q3,3410.0,,3409.0,,197740.9,,58.00554414784394
14,1465000,Warszawa,2013,4,2013Q4,3890.0,,3890.0,,229773.8,,59.0678149100257
14,1465000,Warszawa,2014,1,2014Q1,3436.0,,3436.0,,204185.7,,59.42540745052387
14,1465000,Warszawa,2014,2,2014Q2,3360.0,,3364.0,,195428.3,,58.09402497027348
14,1465000,Warszawa,2014,3,2014Q3,3639.0,,3639.0,,215073.8,,59.10244572684803
14,1465000,Warszawa,2014,4,2014Q4,3498.0,,3498.0,,203814.7,,58.266066323613494
14,1465000,Warszawa,2015,1,2015Q1,5007.0,,5007.0,,291590.1,,58.23648891551827
14,1465000,Warszawa,2015,2,2015Q2,5101.0,,5100.0,,295870.7,,58.01386274509804
14,1465000,Warszawa,2015,3,2015Q3,5730.0,,5727.0,,315420.3,,55.07600838135149
14,1465000,Warszawa,2015,4,2015Q4,6081.0,,6078.0,,338193.7,,55.64226719315565
14,1465000,Warszawa,2016,1,2016Q1,5720.0,,5720.0,,328491.7,,57.42861888111889
14,1465000,Warszawa,2016,2,2016Q2,6841.0,,6839.0,,382489.9,,55.92775259540869
14,1465000,Warszawa,2016,3,2016Q3,6889.0,,6889.0,,381001.8,,55.305820873856874
14,1465000,Warszawa,2016,4,2016Q4,5284.0,,5283.0,,283367.9,,53.637686920310436
14,1465000,Warszawa,2017,1,2017Q1,6980.0,,7087.0,,386286.0,,54.50627910258219
14,1465000,Warszawa,2017,2,2017Q2,6869.0,,6934.0,,378616.7,,54.602927603115084
14,1465000,Warszawa,2017,3,2017Q3,6645.0,,6738.0,,381644.0,,56.64054615612942
14,1465000,Warszawa,2017,4,2017Q4,2503.0,,2530.0,,141225.3,,55.82027667984189
14,1465000,Warszawa,2018,1,2018Q1,6035.0,,6108.0,,339310.1,,55.551751800916826
14,1465000,Warszawa,2018,2,2018Q2,5640.0,,5679.0,,329345.8,,57.9936256383166
14,1465000,Warszawa,2018,3,2018Q3,6180.0,,6234.0,,355651.5,,57.05028873917228
14,1465000,Warszawa,2018,4,2018Q4,5122.0,,5171.0,,293334.3,,56.7268033262425
14,1465000,Warszawa,2019,1,2019Q1,4645.0,,4846.0,,285678.3,,58.95136194799834
