city_id,teryt_code,city_name,year,month,supply_type,cumulative_value,period_value,attribute,months_available,is_full_year,period_derivation_issue
1,2061000,Białystok,2005,1,completed,40.0,40.0,,12,True,False
1,2061000,Białystok,2005,2,completed,85.0,45.0,,12,True,False
1,2061000,Białystok,2005,3,completed,144.0,59.0,,12,True,False
1,2061000,Białystok,2005,4,completed,211.0,67.0,,12,True,False
1,2061000,Białystok,2005,5,completed,291.0,80.0,,12,True,False
1,2061000,Białystok,2005,6,completed,383.0,92.0,,12,True,False
1,2061000,Białystok,2005,7,completed,500.0,117.0,,12,True,False
1,2061000,Białystok,2005,8,completed,678.0,178.0,,12,True,False
1,2061000,Białystok,2005,9,completed,826.0,148.0,,12,True,False
1,2061000,Białystok,2005,10,completed,902.0,76.0,,12,True,False
1,2061000,Białystok,2005,11,completed,1068.0,166.0,,12,True,False
1,2061000,Białystok,2005,12,completed,1225.0,157.0,,12,True,False
1,2061000,Białystok,2006,1,completed,113.0,113.0,,12,True,False
1,2061000,Białystok,2006,2,completed,143.0,30.0,,12,True,False
1,2061000,Białystok,2006,3,completed,255.0,112.0,,12,True,False
1,2061000,Białystok,2006,4,completed,301.0,46.0,,12,True,False
1,2061000,Białystok,2006,5,completed,315.0,14.0,,12,True,False
1,2061000,Białystok,2006,6,completed,496.0,181.0,,12,True,False
1,2061000,Białystok,2006,7,completed,577.0,81.0,,12,True,False
1,2061000,Białystok,2006,8,completed,613.0,36.0,,12,True,False
1,2061000,Białystok,2006,9,completed,695.0,82.0,,12,True,False
1,2061000,Białystok,2006,10,completed,738.0,43.0,,12,True,False
1,2061000,Białystok,2006,11,completed,893.0,155.0,,12,True,False
1,2061000,Białystok,2006,12,completed,1219.0,326.0,,12,True,False
1,2061000,Białystok,2007,1,completed,14.0,14.0,,12,True,False
1,2061000,Białystok,2007,2,completed,85.0,71.0,,12,True,False
1,2061000,Białystok,2007,3,completed,135.0,50.0,,12,True,False
1,2061000,Białystok,2007,4,completed,232.0,97.0,,12,True,False
1,2061000,Białystok,2007,5,completed,260.0,28.0,,12,True,False
1,2061000,Białystok,2007,6,completed,402.0,142.0,,12,True,False
1,2061000,Białystok,2007,7,completed,492.0,90.0,,12,True,False
1,2061000,Białystok,2007,8,completed,789.0,297.0,,12,True,False
1,2061000,Białystok,2007,9,completed,858.0,69.0,,12,True,False
1,2061000,Białystok,2007,10,completed,1064.0,206.0,,12,True,False
1,2061000,Białystok,2007,11,completed,1364.0,300.0,,12,True,False
1,2061000,Białystok,2007,12,completed,1667.0,303.0,,12,True,False
1,2061000,Białystok,2008,1,completed,143.0,143.0,,12,True,False
1,2061000,Białystok,2008,2,completed,265.0,122.0,,12,True,False
1,2061000,Białystok,2008,3,completed,311.0,46.0,,12,True,False
1,2061000,Białystok,2008,4,completed,478.0,167.0,,12,True,False
1,2061000,Białystok,2008,5,completed,544.0,66.0,,12,True,False
1,2061000,Białystok,2008,6,completed,628.0,84.0,,12,True,False
1,2061000,Białystok,2008,7,completed,699.0,71.0,,12,True,False
1,2061000,Białystok,2008,8,completed,779.0,80.0,,12,True,False
1,2061000,Białystok,2008,9,completed,1144.0,365.0,,12,True,False
1,2061000,Białystok,2008,10,completed,1198.0,54.0,,12,True,False
1,2061000,Białystok,2008,11,completed,1336.0,138.0,,12,True,False
1,2061000,Białystok,2008,12,completed,1574.0,238.0,,12,True,False
1,2061000,Białystok,2009,1,completed,200.0,200.0,,12,True,False
1,2061000,Białystok,2009,2,completed,305.0,105.0,,12,True,False
1,2061000,Białystok,2009,3,completed,348.0,43.0,,12,True,False
1,2061000,Białystok,2009,4,completed,395.0,47.0,,12,True,False
1,2061000,Białystok,2009,5,completed,458.0,63.0,,12,True,False
1,2061000,Białystok,2009,6,completed,483.0,25.0,,12,True,False
1,2061000,Białystok,2009,7,completed,574.0,91.0,,12,True,False
1,2061000,Białystok,2009,8,completed,653.0,79.0,,12,True,False
1,2061000,Białystok,2009,9,completed,851.0,198.0,,12,True,False
1,2061000,Białystok,2009,10,completed,899.0,48.0,,12,True,False
1,2061000,Białystok,2009,11,completed,1136.0,237.0,,12,True,False
1,2061000,Białystok,2009,12,completed,1533.0,397.0,,12,True,False
1,2061000,Białystok,2010,1,completed,170.0,170.0,,12,True,False
1,2061000,Białystok,2010,2,completed,269.0,99.0,,12,True,False
1,2061000,Białystok,2010,3,completed,427.0,158.0,,12,True,False
1,2061000,Białystok,2010,4,completed,499.0,72.0,,12,True,False
1,2061000,Białystok,2010,5,completed,512.0,13.0,,12,True,False
1,2061000,Białystok,2010,6,completed,736.0,224.0,,12,True,False
1,2061000,Białystok,2010,7,completed,901.0,165.0,,12,True,False
1,2061000,Białystok,2010,8,completed,972.0,71.0,,12,True,False
1,2061000,Białystok,2010,9,completed,1182.0,210.0,,12,True,False
1,2061000,Białystok,2010,10,completed,1206.0,24.0,,12,True,False
1,2061000,Białystok,2010,11,completed,1455.0,249.0,,12,True,False
1,2061000,Białystok,2010,12,completed,1630.0,175.0,,12,True,False
1,2061000,Białystok,2011,1,completed,46.0,46.0,,12,True,False
1,2061000,Białystok,2011,2,completed,131.0,85.0,,12,True,False
1,2061000,Białystok,2011,3,completed,222.0,91.0,,12,True,False
1,2061000,Białystok,2011,4,completed,312.0,90.0,,12,True,False
1,2061000,Białystok,2011,5,completed,408.0,96.0,,12,True,False
1,2061000,Białystok,2011,6,completed,592.0,184.0,,12,True,False
1,2061000,Białystok,2011,7,completed,796.0,204.0,,12,True,False
1,2061000,Białystok,2011,8,completed,915.0,119.0,,12,True,False
1,2061000,Białystok,2011,9,completed,938.0,23.0,,12,True,False
1,2061000,Białystok,2011,10,completed,1023.0,85.0,,12,True,False
1,2061000,Białystok,2011,11,completed,1139.0,116.0,,12,True,False
1,2061000,Białystok,2011,12,completed,1711.0,572.0,,12,True,False
1,2061000,Białystok,2012,1,completed,83.0,83.0,,12,True,False
1,2061000,Białystok,2012,2,completed,232.0,149.0,,12,True,False
1,2061000,Białystok,2012,3,completed,256.0,24.0,,12,True,False
1,2061000,Białystok,2012,4,completed,543.0,287.0,,12,True,False
1,2061000,Białystok,2012,5,completed,739.0,196.0,,12,True,False
1,2061000,Białystok,2012,6,completed,1074.0,335.0,,12,True,False
1,2061000,Białystok,2012,7,completed,1143.0,69.0,,12,True,False
1,2061000,Białystok,2012,8,completed,1383.0,240.0,,12,True,False
1,2061000,Białystok,2012,9,completed,1667.0,284.0,,12,True,False
1,2061000,Białystok,2012,10,completed,1767.0,100.0,,12,True,False
1,2061000,Białystok,2012,11,completed,1983.0,216.0,,12,True,False
1,2061000,Białystok,2012,12,completed,2249.0,266.0,,12,True,False
1,2061000,Białystok,2013,1,completed,24.0,24.0,,12,True,False
1,2061000,Białystok,2013,2,completed,39.0,15.0,,12,True,False
1,2061000,Białystok,2013,3,completed,105.0,66.0,,12,True,False
1,2061000,Białystok,2013,4,completed,306.0,201.0,,12,True,False
1,2061000,Białystok,2013,5,completed,352.0,46.0,,12,True,False
1,2061000,Białystok,2013,6,completed,403.0,51.0,,12,True,False
1,2061000,Białystok,2013,7,completed,655.0,252.0,,12,True,False
1,2061000,Białystok,2013,8,completed,865.0,210.0,,12,True,False
1,2061000,Białystok,2013,9,completed,1032.0,167.0,,12,True,False
1,2061000,Białystok,2013,10,completed,1114.0,82.0,,12,True,False
1,2061000,Białystok,2013,11,completed,1300.0,186.0,,12,True,False
1,2061000,Białystok,2013,12,completed,1574.0,274.0,,12,True,False
1,2061000,Białystok,2014,1,completed,121.0,121.0,,12,True,False
1,2061000,Białystok,2014,2,completed,250.0,129.0,,12,True,False
1,2061000,Białystok,2014,3,completed,355.0,105.0,,12,True,False
1,2061000,Białystok,2014,4,completed,533.0,178.0,,12,True,False
1,2061000,Białystok,2014,5,completed,785.0,252.0,,12,True,False
1,2061000,Białystok,2014,6,completed,860.0,75.0,,12,True,False
1,2061000,Białystok,2014,7,completed,920.0,60.0,,12,True,False
1,2061000,Białystok,2014,8,completed,1048.0,128.0,,12,True,False
1,2061000,Białystok,2014,9,completed,1111.0,63.0,,12,True,False
1,2061000,Białystok,2014,10,completed,1369.0,258.0,,12,True,False
1,2061000,Białystok,2014,11,completed,1712.0,343.0,,12,True,False
1,2061000,Białystok,2014,12,completed,1736.0,24.0,,12,True,False
1,2061000,Białystok,2015,1,completed,119.0,119.0,,12,True,False
1,2061000,Białystok,2015,2,completed,280.0,161.0,,12,True,False
1,2061000,Białystok,2015,3,completed,323.0,43.0,,12,True,False
1,2061000,Białystok,2015,4,completed,359.0,36.0,,12,True,False
1,2061000,Białystok,2015,5,completed,524.0,165.0,,12,True,False
1,2061000,Białystok,2015,6,completed,915.0,391.0,,12,True,False
1,2061000,Białystok,2015,7,completed,1047.0,132.0,,12,True,False
1,2061000,Białystok,2015,8,completed,1133.0,86.0,,12,True,False
1,2061000,Białystok,2015,9,completed,1241.0,108.0,,12,True,False
1,2061000,Białystok,2015,10,completed,1479.0,238.0,,12,True,False
1,2061000,Białystok,2015,11,completed,1689.0,210.0,,12,True,False
1,2061000,Białystok,2015,12,completed,2088.0,399.0,,12,True,False
1,2061000,Białystok,2016,1,completed,174.0,174.0,,12,True,False
1,2061000,Białystok,2016,2,completed,277.0,103.0,,12,True,False
1,2061000,Białystok,2016,3,completed,303.0,26.0,,12,True,False
1,2061000,Białystok,2016,4,completed,343.0,40.0,,12,True,False
1,2061000,Białystok,2016,5,completed,497.0,154.0,,12,True,False
1,2061000,Białystok,2016,6,completed,875.0,378.0,,12,True,False
1,2061000,Białystok,2016,7,completed,965.0,90.0,,12,True,False
1,2061000,Białystok,2016,8,completed,1106.0,141.0,,12,True,False
1,2061000,Białystok,2016,9,completed,1177.0,71.0,,12,True,False
1,2061000,Białystok,2016,10,completed,1403.0,226.0,,12,True,False
1,2061000,Białystok,2016,11,completed,1651.0,248.0,,12,True,False
1,2061000,Białystok,2016,12,completed,1795.0,144.0,,12,True,False
1,2061000,Białystok,2017,1,completed,404.0,404.0,,12,True,False
1,2061000,Białystok,2017,2,completed,563.0,159.0,,12,True,False
1,2061000,Białystok,2017,3,completed,653.0,90.0,,12,True,False
1,2061000,Białystok,2017,4,completed,690.0,37.0,,12,True,False
1,2061000,Białystok,2017,5,completed,880.0,190.0,,12,True,False
1,2061000,Białystok,2017,6,completed,1086.0,206.0,,12,True,False
1,2061000,Białystok,2017,7,completed,1327.0,241.0,,12,True,False
1,2061000,Białystok,2017,8,completed,1565.0,238.0,,12,True,False
1,2061000,Białystok,2017,9,completed,1604.0,39.0,,12,True,False
1,2061000,Białystok,2017,10,completed,1713.0,109.0,,12,True,False
1,2061000,Białystok,2017,11,completed,1775.0,62.0,,12,True,False
1,2061000,Białystok,2017,12,completed,2033.0,258.0,,12,True,False
1,2061000,Białystok,2018,1,completed,110.0,110.0,,12,True,False
1,2061000,Białystok,2018,2,completed,125.0,15.0,,12,True,False
1,2061000,Białystok,2018,3,completed,262.0,137.0,,12,True,False
1,2061000,Białystok,2018,4,completed,501.0,239.0,,12,True,False
1,2061000,Białystok,2018,5,completed,573.0,72.0,,12,True,False
1,2061000,Białystok,2018,6,completed,716.0,143.0,,12,True,False
1,2061000,Białystok,2018,7,completed,982.0,266.0,,12,True,False
1,2061000,Białystok,2018,8,completed,1231.0,249.0,,12,True,False
1,2061000,Białystok,2018,9,completed,1262.0,31.0,,12,True,False
1,2061000,Białystok,2018,10,completed,1469.0,207.0,,12,True,False
1,2061000,Białystok,2018,11,completed,1634.0,165.0,,12,True,False
1,2061000,Białystok,2018,12,completed,1927.0,293.0,,12,True,False
1,2061000,Białystok,2019,1,completed,143.0,143.0,,12,True,False
1,2061000,Białystok,2019,2,completed,220.0,77.0,,12,True,False
1,2061000,Białystok,2019,3,completed,421.0,201.0,,12,True,False
1,2061000,Białystok,2019,4,completed,469.0,48.0,,12,True,False
1,2061000,Białystok,2019,5,completed,816.0,347.0,,12,True,False
1,2061000,Białystok,2019,6,completed,861.0,45.0,,12,True,False
1,2061000,Białystok,2019,7,completed,1301.0,440.0,,12,True,False
1,2061000,Białystok,2019,8,completed,1469.0,168.0,,12,True,False
1,2061000,Białystok,2019,9,completed,1753.0,284.0,,12,True,False
1,2061000,Białystok,2019,10,completed,1876.0,123.0,,12,True,False
1,2061000,Białystok,2019,11,completed,2235.0,359.0,,12,True,False
1,2061000,Białystok,2019,12,completed,2450.0,215.0,,12,True,False
1,2061000,Białystok,2020,1,completed,49.0,49.0,,12,True,False
1,2061000,Białystok,2020,2,completed,387.0,338.0,,12,True,False
1,2061000,Białystok,2020,3,completed,596.0,209.0,,12,True,False
1,2061000,Białystok,2020,4,completed,688.0,92.0,,12,True,False
1,2061000,Białystok,2020,5,completed,839.0,151.0,,12,True,False
1,2061000,Białystok,2020,6,completed,1104.0,265.0,,12,True,False
1,2061000,Białystok,2020,7,completed,1472.0,368.0,,12,True,False
1,2061000,Białystok,2020,8,completed,1524.0,52.0,,12,True,False
1,2061000,Białystok,2020,9,completed,1639.0,115.0,,12,True,False
1,2061000,Białystok,2020,10,completed,1969.0,330.0,,12,True,False
1,2061000,Białystok,2020,11,completed,2428.0,459.0,,12,True,False
1,2061000,Białystok,2020,12,completed,2832.0,404.0,,12,True,False
1,2061000,Białystok,2021,1,completed,16.0,16.0,,12,True,False
1,2061000,Białystok,2021,2,completed,223.0,207.0,,12,True,False
1,2061000,Białystok,2021,3,completed,377.0,154.0,,12,True,False
1,2061000,Białystok,2021,4,completed,776.0,399.0,,12,True,False
1,2061000,Białystok,2021,5,completed,1174.0,398.0,,12,True,False
1,2061000,Białystok,2021,6,completed,1440.0,266.0,,12,True,False
1,2061000,Białystok,2021,7,completed,1510.0,70.0,,12,True,False
1,2061000,Białystok,2021,8,completed,1558.0,48.0,,12,True,False
1,2061000,Białystok,2021,9,completed,1780.0,222.0,,12,True,False
1,2061000,Białystok,2021,10,completed,2351.0,571.0,,12,True,False
1,2061000,Białystok,2021,11,completed,2804.0,453.0,,12,True,False
1,2061000,Białystok,2021,12,completed,3234.0,430.0,,12,True,False
1,2061000,Białystok,2022,1,completed,202.0,202.0,,12,True,False
1,2061000,Białystok,2022,2,completed,255.0,53.0,,12,True,False
1,2061000,Białystok,2022,3,completed,344.0,89.0,,12,True,False
1,2061000,Białystok,2022,4,completed,499.0,155.0,,12,True,False
1,2061000,Białystok,2022,5,completed,812.0,313.0,,12,True,False
1,2061000,Białystok,2022,6,completed,1207.0,395.0,,12,True,False
1,2061000,Białystok,2022,7,completed,1232.0,25.0,,12,True,False
1,2061000,Białystok,2022,8,completed,1280.0,48.0,,12,True,False
1,2061000,Białystok,2022,9,completed,1503.0,223.0,,12,True,False
1,2061000,Białystok,2022,10,completed,1656.0,153.0,,12,True,False
1,2061000,Białystok,2022,11,completed,1873.0,217.0,,12,True,False
1,2061000,Białystok,2022,12,completed,1979.0,106.0,,12,True,False
1,2061000,Białystok,2023,1,completed,431.0,431.0,,12,True,False
1,2061000,Białystok,2023,2,completed,724.0,293.0,,12,True,False
1,2061000,Białystok,2023,3,completed,905.0,181.0,,12,True,False
1,2061000,Białystok,2023,4,completed,1212.0,307.0,,12,True,False
1,2061000,Białystok,2023,5,completed,1323.0,111.0,,12,True,False
1,2061000,Białystok,2023,6,completed,1633.0,310.0,,12,True,False
1,2061000,Białystok,2023,7,completed,1766.0,133.0,,12,True,False
1,2061000,Białystok,2023,8,completed,1838.0,72.0,,12,True,False
1,2061000,Białystok,2023,9,completed,1882.0,44.0,,12,True,False
1,2061000,Białystok,2023,10,completed,2170.0,288.0,,12,True,False
1,2061000,Białystok,2023,11,completed,2337.0,167.0,,12,True,False
1,2061000,Białystok,2023,12,completed,2786.0,449.0,,12,True,False
1,2061000,Białystok,2024,1,completed,823.0,823.0,,12,True,False
1,2061000,Białystok,2024,2,completed,1087.0,264.0,,12,True,False
1,2061000,Białystok,2024,3,completed,1207.0,120.0,,12,True,False
1,2061000,Białystok,2024,4,completed,1338.0,131.0,,12,True,False
1,2061000,Białystok,2024,5,completed,1428.0,90.0,,12,True,False
1,2061000,Białystok,2024,6,completed,1513.0,85.0,,12,True,False
1,2061000,Białystok,2024,7,completed,1733.0,220.0,,12,True,False
1,2061000,Białystok,2024,8,completed,1906.0,173.0,,12,True,False
1,2061000,Białystok,2024,9,completed,1952.0,46.0,,12,True,False
1,2061000,Białystok,2024,10,completed,2409.0,457.0,,12,True,False
1,2061000,Białystok,2024,11,completed,2439.0,30.0,,12,True,False
1,2061000,Białystok,2024,12,completed,2503.0,64.0,,12,True,False
1,2061000,Białystok,2025,1,completed,151.0,151.0,,12,True,False
1,2061000,Białystok,2025,2,completed,224.0,73.0,,12,True,False
1,2061000,Białystok,2025,3,completed,617.0,393.0,,12,True,False
1,2061000,Białystok,2025,4,completed,685.0,68.0,,12,True,False
1,2061000,Białystok,2025,5,completed,968.0,283.0,,12,True,False
1,2061000,Białystok,2025,6,completed,1120.0,152.0,,12,True,False
1,2061000,Białystok,2025,7,completed,1130.0,10.0,,12,True,False
1,2061000,Białystok,2025,8,completed,1308.0,178.0,,12,True,False
1,2061000,Białystok,2025,9,completed,1327.0,19.0,,12,True,False
1,2061000,Białystok,2025,10,completed,1517.0,190.0,,12,True,False
1,2061000,Białystok,2025,11,completed,1579.0,62.0,,12,True,False
1,2061000,Białystok,2025,12,completed,1693.0,114.0,,12,True,False
1,2061000,Białystok,2026,1,completed,55.0,55.0,,6,False,False
1,2061000,Białystok,2026,2,completed,151.0,96.0,,6,False,False
1,2061000,Białystok,2026,3,completed,158.0,7.0,,6,False,False
1,2061000,Białystok,2026,4,completed,165.0,7.0,,6,False,False
1,2061000,Białystok,2026,5,completed,256.0,91.0,,6,False,False
1,2061000,Białystok,2026,6,completed,311.0,55.0,,6,False,False
2,0461000,Bydgoszcz,2005,1,completed,117.0,117.0,,12,True,False
2,0461000,Bydgoszcz,2005,2,completed,150.0,33.0,,12,True,False
2,0461000,Bydgoszcz,2005,3,completed,197.0,47.0,,12,True,False
2,0461000,Bydgoszcz,2005,4,completed,201.0,4.0,,12,True,False
2,0461000,Bydgoszcz,2005,5,completed,227.0,26.0,,12,True,False
2,0461000,Bydgoszcz,2005,6,completed,257.0,30.0,,12,True,False
2,0461000,Bydgoszcz,2005,7,completed,285.0,28.0,,12,True,False
2,0461000,Bydgoszcz,2005,8,completed,319.0,34.0,,12,True,False
2,0461000,Bydgoszcz,2005,9,completed,333.0,14.0,,12,True,False
2,0461000,Bydgoszcz,2005,10,completed,415.0,82.0,,12,True,False
2,0461000,Bydgoszcz,2005,11,completed,500.0,85.0,,12,True,False
2,0461000,Bydgoszcz,2005,12,completed,505.0,5.0,,12,True,False
2,0461000,Bydgoszcz,2006,1,completed,74.0,74.0,,12,True,False
2,0461000,Bydgoszcz,2006,2,completed,98.0,24.0,,12,True,False
2,0461000,Bydgoszcz,2006,3,completed,116.0,18.0,,12,True,False
2,0461000,Bydgoszcz,2006,4,completed,124.0,8.0,,12,True,False
2,0461000,Bydgoszcz,2006,5,completed,138.0,14.0,,12,True,False
2,0461000,Bydgoszcz,2006,6,completed,150.0,12.0,,12,True,False
2,0461000,Bydgoszcz,2006,7,completed,158.0,8.0,,12,True,False
2,0461000,Bydgoszcz,2006,8,completed,365.0,207.0,,12,True,False
2,0461000,Bydgoszcz,2006,9,completed,448.0,83.0,,12,True,False
2,0461000,Bydgoszcz,2006,10,completed,509.0,61.0,,12,True,False
2,0461000,Bydgoszcz,2006,11,completed,638.0,129.0,,12,True,False
2,0461000,Bydgoszcz,2006,12,completed,681.0,43.0,,12,True,False
2,0461000,Bydgoszcz,2007,1,completed,8.0,8.0,,12,True,False
2,0461000,Bydgoszcz,2007,2,completed,115.0,107.0,,12,True,False
2,0461000,Bydgoszcz,2007,3,completed,127.0,12.0,,12,True,False
2,0461000,Bydgoszcz,2007,4,completed,162.0,35.0,,12,True,False
2,0461000,Bydgoszcz,2007,5,completed,344.0,182.0,,12,True,False
2,0461000,Bydgoszcz,2007,6,completed,414.0,70.0,,12,True,False
2,0461000,Bydgoszcz,2007,7,completed,470.0,56.0,,12,True,False
2,0461000,Bydgoszcz,2007,8,completed,494.0,24.0,,12,True,False
2,0461000,Bydgoszcz,2007,9,completed,526.0,32.0,,12,True,False
2,0461000,Bydgoszcz,2007,10,completed,593.0,67.0,,12,True,False
2,0461000,Bydgoszcz,2007,11,completed,655.0,62.0,,12,True,False
2,0461000,Bydgoszcz,2007,12,completed,668.0,13.0,,12,True,False
2,0461000,Bydgoszcz,2008,1,completed,127.0,127.0,,12,True,False
2,0461000,Bydgoszcz,2008,2,completed,189.0,62.0,,12,True,False
2,0461000,Bydgoszcz,2008,3,completed,277.0,88.0,,12,True,False
2,0461000,Bydgoszcz,2008,4,completed,526.0,249.0,,12,True,False
2,0461000,Bydgoszcz,2008,5,completed,529.0,3.0,,12,True,False
2,0461000,Bydgoszcz,2008,6,completed,586.0,57.0,,12,True,False
2,0461000,Bydgoszcz,2008,7,completed,794.0,208.0,,12,True,False
2,0461000,Bydgoszcz,2008,8,completed,829.0,35.0,,12,True,False
2,0461000,Bydgoszcz,2008,9,completed,921.0,92.0,,12,True,False
2,0461000,Bydgoszcz,2008,10,completed,1240.0,319.0,,12,True,False
2,0461000,Bydgoszcz,2008,11,completed,1258.0,18.0,,12,True,False
2,0461000,Bydgoszcz,2008,12,completed,1512.0,254.0,,12,True,False
2,0461000,Bydgoszcz,2009,1,completed,109.0,109.0,,12,True,False
2,0461000,Bydgoszcz,2009,2,completed,118.0,9.0,,12,True,False
2,0461000,Bydgoszcz,2009,3,completed,122.0,4.0,,12,True,False
2,0461000,Bydgoszcz,2009,4,completed,127.0,5.0,,12,True,False
2,0461000,Bydgoszcz,2009,5,completed,212.0,85.0,,12,True,False
2,0461000,Bydgoszcz,2009,6,completed,237.0,25.0,,12,True,False
2,0461000,Bydgoszcz,2009,7,completed,420.0,183.0,,12,True,False
2,0461000,Bydgoszcz,2009,8,completed,428.0,8.0,,12,True,False
2,0461000,Bydgoszcz,2009,9,completed,486.0,58.0,,12,True,False
2,0461000,Bydgoszcz,2009,10,completed,571.0,85.0,,12,True,False
2,0461000,Bydgoszcz,2009,11,completed,948.0,377.0,,12,True,False
2,0461000,Bydgoszcz,2009,12,completed,987.0,39.0,,12,True,False
2,0461000,Bydgoszcz,2010,1,completed,227.0,227.0,,12,True,False
2,0461000,Bydgoszcz,2010,2,completed,237.0,10.0,,12,True,False
2,0461000,Bydgoszcz,2010,3,completed,275.0,38.0,,12,True,False
2,0461000,Bydgoszcz,2010,4,completed,444.0,169.0,,12,True,False
2,0461000,Bydgoszcz,2010,5,completed,517.0,73.0,,12,True,False
2,0461000,Bydgoszcz,2010,6,completed,619.0,102.0,,12,True,False
2,0461000,Bydgoszcz,2010,7,completed,700.0,81.0,,12,True,False
2,0461000,Bydgoszcz,2010,8,completed,729.0,29.0,,12,True,False
2,0461000,Bydgoszcz,2010,9,completed,761.0,32.0,,12,True,False
2,0461000,Bydgoszcz,2010,10,completed,779.0,18.0,,12,True,False
2,0461000,Bydgoszcz,2010,11,completed,834.0,55.0,,12,True,False
2,0461000,Bydgoszcz,2010,12,completed,996.0,162.0,,12,True,False
2,0461000,Bydgoszcz,2011,1,completed,5.0,5.0,,12,True,False
2,0461000,Bydgoszcz,2011,2,completed,50.0,45.0,,12,True,False
2,0461000,Bydgoszcz,2011,3,completed,58.0,8.0,,12,True,False
2,0461000,Bydgoszcz,2011,4,completed,64.0,6.0,,12,True,False
2,0461000,Bydgoszcz,2011,5,completed,156.0,92.0,,12,True,False
2,0461000,Bydgoszcz,2011,6,completed,171.0,15.0,,12,True,False
2,0461000,Bydgoszcz,2011,7,completed,279.0,108.0,,12,True,False
2,0461000,Bydgoszcz,2011,8,completed,451.0,172.0,,12,True,False
2,0461000,Bydgoszcz,2011,9,completed,514.0,63.0,,12,True,False
2,0461000,Bydgoszcz,2011,10,completed,569.0,55.0,,12,True,False
2,0461000,Bydgoszcz,2011,11,completed,689.0,120.0,,12,True,False
2,0461000,Bydgoszcz,2011,12,completed,865.0,176.0,,12,True,False
2,0461000,Bydgoszcz,2012,1,completed,111.0,111.0,,12,True,False
2,0461000,Bydgoszcz,2012,2,completed,197.0,86.0,,12,True,False
2,0461000,Bydgoszcz,2012,3,completed,200.0,3.0,,12,True,False
2,0461000,Bydgoszcz,2012,4,completed,331.0,131.0,,12,True,False
2,0461000,Bydgoszcz,2012,5,completed,342.0,11.0,,12,True,False
2,0461000,Bydgoszcz,2012,6,completed,468.0,126.0,,12,True,False
2,0461000,Bydgoszcz,2012,7,completed,527.0,59.0,,12,True,False
2,0461000,Bydgoszcz,2012,8,completed,568.0,41.0,,12,True,False
2,0461000,Bydgoszcz,2012,9,completed,651.0,83.0,,12,True,False
2,0461000,Bydgoszcz,2012,10,completed,672.0,21.0,,12,True,False
2,0461000,Bydgoszcz,2012,11,completed,758.0,86.0,,12,True,False
2,0461000,Bydgoszcz,2012,12,completed,1023.0,265.0,,12,True,False
2,0461000,Bydgoszcz,2013,1,completed,160.0,160.0,,12,True,False
2,0461000,Bydgoszcz,2013,2,completed,281.0,121.0,,12,True,False
2,0461000,Bydgoszcz,2013,3,completed,477.0,196.0,,12,True,False
2,0461000,Bydgoszcz,2013,4,completed,514.0,37.0,,12,True,False
2,0461000,Bydgoszcz,2013,5,completed,555.0,41.0,,12,True,False
2,0461000,Bydgoszcz,2013,6,completed,589.0,34.0,,12,True,False
2,0461000,Bydgoszcz,2013,7,completed,599.0,10.0,,12,True,False
2,0461000,Bydgoszcz,2013,8,completed,666.0,67.0,,12,True,False
2,0461000,Bydgoszcz,2013,9,completed,694.0,28.0,,12,True,False
2,0461000,Bydgoszcz,2013,10,completed,727.0,33.0,,12,True,False
2,0461000,Bydgoszcz,2013,11,completed,923.0,196.0,,12,True,False
2,0461000,Bydgoszcz,2013,12,completed,1044.0,121.0,,12,True,False
2,0461000,Bydgoszcz,2014,1,completed,65.0,65.0,,12,True,False
2,0461000,Bydgoszcz,2014,2,completed,218.0,153.0,,12,True,False
2,0461000,Bydgoszcz,2014,3,completed,458.0,240.0,,12,True,False
2,0461000,Bydgoszcz,2014,4,completed,482.0,24.0,,12,True,False
2,0461000,Bydgoszcz,2014,5,completed,485.0,3.0,,12,True,False
2,0461000,Bydgoszcz,2014,6,completed,554.0,69.0,,12,True,False
2,0461000,Bydgoszcz,2014,7,completed,636.0,82.0,,12,True,False
2,0461000,Bydgoszcz,2014,8,completed,701.0,65.0,,12,True,False
2,0461000,Bydgoszcz,2014,9,completed,837.0,136.0,,12,True,False
2,0461000,Bydgoszcz,2014,10,completed,897.0,60.0,,12,True,False
2,0461000,Bydgoszcz,2014,11,completed,1116.0,219.0,,12,True,False
2,0461000,Bydgoszcz,2014,12,completed,1225.0,109.0,,12,True,False
2,0461000,Bydgoszcz,2015,1,completed,78.0,78.0,,12,True,False
2,0461000,Bydgoszcz,2015,2,completed,82.0,4.0,,12,True,False
2,0461000,Bydgoszcz,2015,3,completed,165.0,83.0,,12,True,False
2,0461000,Bydgoszcz,2015,4,completed,173.0,8.0,,12,True,False
2,0461000,Bydgoszcz,2015,5,completed,211.0,38.0,,12,True,False
2,0461000,Bydgoszcz,2015,6,completed,217.0,6.0,,12,True,False
2,0461000,Bydgoszcz,2015,7,completed,227.0,10.0,,12,True,False
2,0461000,Bydgoszcz,2015,8,completed,307.0,80.0,,12,True,False
2,0461000,Bydgoszcz,2015,9,completed,426.0,119.0,,12,True,False
2,0461000,Bydgoszcz,2015,10,completed,478.0,52.0,,12,True,False
2,0461000,Bydgoszcz,2015,11,completed,816.0,338.0,,12,True,False
2,0461000,Bydgoszcz,2015,12,completed,940.0,124.0,,12,True,False
